Column1;Column2;Column3;Column4;Column5;Column6
# Red box data ;;;;;
# slow cooling cycle (mol con 0.50);;;;;
# t0: 2022              3              8             16             16         32.004;;;;;
# T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.71725e+02 ; 2.23916e-02 ; -1.86872e-04 ; 1.12656e-06 ; -7.13764e-05 ; 2.86814e+03 
2.71771e+02 ; 2.38449e-02 ; -1.84190e-04 ; 1.19974e-06 ; -6.90698e-05 ; 2.86915e+03 
2.71795e+02 ; 2.53781e-02 ; -1.82491e-04 ; 1.27692e-06 ; -6.78776e-05 ; 2.87017e+03 
2.71838e+02 ; 2.38385e-02 ; -1.80924e-04 ; 1.19952e-06 ; -6.57378e-05 ; 2.87117e+03 
2.71866e+02 ; 2.51407e-02 ; -1.79267e-04 ; 1.26508e-06 ; -6.43134e-05 ; 2.87218e+03 
2.71899e+02 ; 2.44263e-02 ; -1.77240e-04 ; 1.22918e-06 ; -6.26980e-05 ; 2.87318e+03 
2.71943e+02 ; 2.63625e-02 ; -1.75190e-04 ; 1.32668e-06 ; -6.04628e-05 ; 2.87418e+03 
2.71975e+02 ; 2.49062e-02 ; -1.74063e-04 ; 1.25344e-06 ; -5.88774e-05 ; 2.87518e+03 
2.71996e+02 ; 2.52938e-02 ; -1.72108e-04 ; 1.27298e-06 ; -5.77986e-05 ; 2.87618e+03 
2.72042e+02 ; 2.41311e-02 ; -1.70314e-04 ; 1.21453e-06 ; -5.55336e-05 ; 2.87719e+03 
2.72075e+02 ; 2.39369e-02 ; -1.68711e-04 ; 1.20480e-06 ; -5.38586e-05 ; 2.87818e+03 
2.72119e+02 ; 2.23655e-02 ; -1.66929e-04 ; 1.12577e-06 ; -5.16414e-05 ; 2.87920e+03 
2.72141e+02 ; 2.24135e-02 ; -1.64920e-04 ; 1.12821e-06 ; -5.05268e-05 ; 2.88021e+03 
2.72186e+02 ; 2.28430e-02 ; -1.63495e-04 ; 1.14989e-06 ; -4.83094e-05 ; 2.88121e+03 
2.72224e+02 ; 2.39645e-02 ; -1.62136e-04 ; 1.20640e-06 ; -4.64140e-05 ; 2.88221e+03 
2.72245e+02 ; 2.28989e-02 ; -1.60664e-04 ; 1.15279e-06 ; -4.53352e-05 ; 2.88323e+03 
2.72277e+02 ; 2.25160e-02 ; -1.58417e-04 ; 1.13356e-06 ; -4.37556e-05 ; 2.88424e+03 
2.72307e+02 ; 2.35601e-02 ; -1.56647e-04 ; 1.18616e-06 ; -4.22418e-05 ; 2.88524e+03 
2.72351e+02 ; 2.37074e-02 ; -1.54865e-04 ; 1.19364e-06 ; -4.00244e-05 ; 2.88625e+03 
2.72387e+02 ; 2.25192e-02 ; -1.53112e-04 ; 1.13387e-06 ; -3.82244e-05 ; 2.88727e+03 
2.72422e+02 ; 2.39639e-02 ; -1.51324e-04 ; 1.20666e-06 ; -3.64898e-05 ; 2.88828e+03 
2.72439e+02 ; 2.24224e-02 ; -1.49625e-04 ; 1.12906e-06 ; -3.56136e-05 ; 2.88929e+03 
2.72483e+02 ; 2.23469e-02 ; -1.48672e-04 ; 1.12532e-06 ; -3.34142e-05 ; 2.89029e+03 
2.72512e+02 ; 2.17873e-02 ; -1.46896e-04 ; 1.09717e-06 ; -3.19718e-05 ; 2.89129e+03 
2.72541e+02 ; 2.22003e-02 ; -1.45310e-04 ; 1.11801e-06 ; -3.04876e-05 ; 2.89230e+03 
2.72573e+02 ; 2.13726e-02 ; -1.43766e-04 ; 1.07637e-06 ; -2.89142e-05 ; 2.89332e+03 
2.72610e+02 ; 2.28773e-02 ; -1.41692e-04 ; 1.15220e-06 ; -2.70604e-05 ; 2.89432e+03 
2.72649e+02 ; 2.25374e-02 ; -1.40053e-04 ; 1.13513e-06 ; -2.50816e-05 ; 2.89532e+03 
2.72683e+02 ; 2.13816e-02 ; -1.38694e-04 ; 1.07696e-06 ; -2.33888e-05 ; 2.89632e+03 
2.72713e+02 ; 2.11079e-02 ; -1.37144e-04 ; 1.06321e-06 ; -2.18926e-05 ; 2.89733e+03 
2.72743e+02 ; 2.15336e-02 ; -1.34992e-04 ; 1.08469e-06 ; -2.04086e-05 ; 2.89835e+03 
2.72772e+02 ; 2.20574e-02 ; -1.33735e-04 ; 1.11112e-06 ; -1.89304e-05 ; 2.89936e+03 
2.72805e+02 ; 2.20812e-02 ; -1.31684e-04 ; 1.11236e-06 ; -1.72972e-05 ; 2.90038e+03 
2.72838e+02 ; 2.20184e-02 ; -1.30129e-04 ; 1.10924e-06 ; -1.56520e-05 ; 2.90138e+03 
2.72864e+02 ; 2.20573e-02 ; -1.28996e-04 ; 1.11123e-06 ; -1.43170e-05 ; 2.90239e+03 
2.72900e+02 ; 2.30542e-02 ; -1.27357e-04 ; 1.16150e-06 ; -1.25408e-05 ; 2.90341e+03 
2.72938e+02 ; 2.26541e-02 ; -1.25426e-04 ; 1.14140e-06 ; -1.06214e-05 ; 2.90443e+03 
2.72974e+02 ; 2.23524e-02 ; -1.24293e-04 ; 1.12625e-06 ; -8.83340e-06 ; 2.90542e+03 
2.73002e+02 ; 2.25140e-02 ; -1.21725e-04 ; 1.13443e-06 ; -7.43860e-06 ; 2.90644e+03 
2.73042e+02 ; 2.30637e-02 ; -1.20878e-04 ; 1.16218e-06 ; -5.42980e-06 ; 2.90744e+03 
2.73068e+02 ; 2.27142e-02 ; -1.19114e-04 ; 1.14461e-06 ; -4.11860e-06 ; 2.90843e+03 
2.73114e+02 ; 2.22633e-02 ; -1.17493e-04 ; 1.12194e-06 ; -1.81180e-06 ; 2.90944e+03 
2.73143e+02 ; 2.22062e-02 ; -1.15877e-04 ; 1.11910e-06 ; -3.57600e-07 ; 2.91046e+03 
2.73181e+02 ; 2.19397e-02 ; -1.13857e-04 ; 1.10572e-06 ; 1.57940e-06 ; 2.91146e+03 
2.73202e+02 ; 2.15575e-02 ; -1.12498e-04 ; 1.08649e-06 ; 2.63440e-06 ; 2.91249e+03 
2.73235e+02 ; 2.18495e-02 ; -1.10966e-04 ; 1.10125e-06 ; 4.33320e-06 ; 2.91350e+03 
2.73267e+02 ; 2.09891e-02 ; -1.09208e-04 ; 1.05793e-06 ; 5.93060e-06 ; 2.91450e+03 
2.73297e+02 ; 2.07920e-02 ; -1.07640e-04 ; 1.04803e-06 ; 7.44460e-06 ; 2.91550e+03 
2.73342e+02 ; 2.22684e-02 ; -1.06305e-04 ; 1.12251e-06 ; 9.75120e-06 ; 2.91650e+03 
2.73374e+02 ; 2.16663e-02 ; -1.04153e-04 ; 1.09220e-06 ; 1.13426e-05 ; 2.91752e+03 
2.73393e+02 ; 2.16006e-02 ; -1.03187e-04 ; 1.08891e-06 ; 1.23440e-05 ; 2.91852e+03 
2.73432e+02 ; 2.15806e-02 ; -1.01960e-04 ; 1.08795e-06 ; 1.43170e-05 ; 2.91953e+03 
2.73457e+02 ; 2.06994e-02 ; -9.92298e-05 ; 1.04356e-06 ; 1.55746e-05 ; 2.92054e+03 
2.73498e+02 ; 2.18666e-02 ; -9.80198e-05 ; 1.10246e-06 ; 1.76428e-05 ; 2.92154e+03 
2.73522e+02 ; 2.20355e-02 ; -9.66608e-05 ; 1.11101e-06 ; 1.88708e-05 ; 2.92254e+03 
2.73557e+02 ; 2.20580e-02 ; -9.45210e-05 ; 1.11219e-06 ; 2.06410e-05 ; 2.92354e+03 
2.73581e+02 ; 2.18572e-02 ; -9.32036e-05 ; 1.10210e-06 ; 2.18628e-05 ; 2.92454e+03 
2.73618e+02 ; 2.20302e-02 ; -9.13262e-05 ; 1.11087e-06 ; 2.37286e-05 ; 2.92554e+03 
2.73647e+02 ; 2.15784e-02 ; -8.99076e-05 ; 1.08812e-06 ; 2.51770e-05 ; 2.92654e+03 
2.73677e+02 ; 2.34125e-02 ; -8.84412e-05 ; 1.18065e-06 ; 2.67028e-05 ; 2.92754e+03 
2.73708e+02 ; 2.11587e-02 ; -8.68796e-05 ; 1.06703e-06 ; 2.82824e-05 ; 2.92854e+03 
2.73749e+02 ; 2.15089e-02 ; -8.50974e-05 ; 1.08475e-06 ; 3.03566e-05 ; 2.92956e+03 
2.73775e+02 ; 2.02249e-02 ; -8.42868e-05 ; 1.02003e-06 ; 3.16916e-05 ; 2.93057e+03 
2.73810e+02 ; 2.13635e-02 ; -8.18966e-05 ; 1.07749e-06 ; 3.34620e-05 ; 2.93157e+03 
2.73842e+02 ; 2.14117e-02 ; -7.99536e-05 ; 1.07997e-06 ; 3.50772e-05 ; 2.93259e+03 
2.73891e+02 ; 2.14333e-02 ; -7.82132e-05 ; 1.08112e-06 ; 3.75508e-05 ; 2.93359e+03 
2.73911e+02 ; 2.11011e-02 ; -7.62700e-05 ; 1.06439e-06 ; 3.85998e-05 ; 2.93459e+03 
2.73938e+02 ; 2.09472e-02 ; -7.63534e-05 ; 1.05666e-06 ; 3.99350e-05 ; 2.93562e+03 
2.73954e+02 ; 2.11235e-02 ; -7.36832e-05 ; 1.06557e-06 ; 4.07516e-05 ; 2.93661e+03 
2.73994e+02 ; 2.11520e-02 ; -7.25924e-05 ; 1.06706e-06 ; 4.28020e-05 ; 2.93761e+03 
2.74041e+02 ; 2.01939e-02 ; -7.04466e-05 ; 1.01879e-06 ; 4.51922e-05 ; 2.93865e+03 
2.74053e+02 ; 2.06751e-02 ; -6.88552e-05 ; 1.04308e-06 ; 4.57822e-05 ; 2.93966e+03 
2.74086e+02 ; 1.98284e-02 ; -6.71744e-05 ; 1.00040e-06 ; 4.74750e-05 ; 2.94067e+03 
2.74115e+02 ; 1.83471e-02 ; -6.61312e-05 ; 9.25699e-07 ; 4.89472e-05 ; 2.94167e+03 
2.74157e+02 ; 2.03243e-02 ; -6.37828e-05 ; 1.02551e-06 ; 5.10632e-05 ; 2.94269e+03 
2.74187e+02 ; 1.86838e-02 ; -6.27576e-05 ; 9.42765e-07 ; 5.25772e-05 ; 2.94369e+03 
2.74211e+02 ; 1.94014e-02 ; -6.13628e-05 ; 9.79006e-07 ; 5.37692e-05 ; 2.94470e+03 
2.74239e+02 ; 1.96860e-02 ; -5.97356e-05 ; 9.93401e-07 ; 5.52176e-05 ; 2.94572e+03 
2.74272e+02 ; 1.91404e-02 ; -5.88238e-05 ; 9.65904e-07 ; 5.69104e-05 ; 2.94672e+03 
2.74302e+02 ; 1.98116e-02 ; -5.73276e-05 ; 9.99811e-07 ; 5.83946e-05 ; 2.94773e+03 
2.74329e+02 ; 1.97753e-02 ; -5.55216e-05 ; 9.98012e-07 ; 5.97596e-05 ; 2.94874e+03 
2.74365e+02 ; 2.01677e-02 ; -5.38050e-05 ; 1.01786e-06 ; 6.15774e-05 ; 2.94974e+03 
2.74398e+02 ; 1.96060e-02 ; -5.28454e-05 ; 9.89549e-07 ; 6.32762e-05 ; 2.95076e+03 
2.74422e+02 ; 1.92194e-02 ; -5.04136e-05 ; 9.70065e-07 ; 6.44922e-05 ; 2.95176e+03 
2.74456e+02 ; 2.07219e-02 ; -4.88578e-05 ; 1.04595e-06 ; 6.62386e-05 ; 2.95274e+03 
2.74486e+02 ; 2.05502e-02 ; -4.78446e-05 ; 1.03732e-06 ; 6.77168e-05 ; 2.95376e+03 
2.74522e+02 ; 2.09710e-02 ; -4.61458e-05 ; 1.05860e-06 ; 6.95824e-05 ; 2.95478e+03 
2.74553e+02 ; 2.23236e-02 ; -4.41014e-05 ; 1.12692e-06 ; 7.11320e-05 ; 2.95578e+03 
2.74597e+02 ; 2.05725e-02 ; -4.29390e-05 ; 1.03858e-06 ; 7.33434e-05 ; 2.95678e+03 
2.74629e+02 ; 1.99035e-02 ; -4.11092e-05 ; 1.00484e-06 ; 7.50064e-05 ; 2.95776e+03 
2.74636e+02 ; 2.02057e-02 ; -3.97204e-05 ; 1.02011e-06 ; 7.53282e-05 ; 2.95878e+03 
2.74674e+02 ; 1.95833e-02 ; -3.84330e-05 ; 9.88734e-07 ; 7.72594e-05 ; 2.95978e+03 
2.74707e+02 ; 1.96382e-02 ; -3.65196e-05 ; 9.91545e-07 ; 7.89522e-05 ; 2.96078e+03 
2.74733e+02 ; 2.04411e-02 ; -3.49998e-05 ; 1.03212e-06 ; 8.02396e-05 ; 2.96178e+03 
2.74772e+02 ; 2.00059e-02 ; -3.27944e-05 ; 1.01019e-06 ; 8.22126e-05 ; 2.96280e+03 
2.74804e+02 ; 2.03998e-02 ; -3.19480e-05 ; 1.03012e-06 ; 8.38636e-05 ; 2.96381e+03 
2.74835e+02 ; 1.98256e-02 ; -3.04102e-05 ; 1.00116e-06 ; 8.54074e-05 ; 2.96482e+03 
2.74847e+02 ; 2.05068e-02 ; -2.86042e-05 ; 1.03557e-06 ; 8.60392e-05 ; 2.96584e+03 
2.74888e+02 ; 1.94386e-02 ; -2.73168e-05 ; 9.81676e-07 ; 8.80956e-05 ; 2.96684e+03 
2.74918e+02 ; 1.63064e-02 ; -2.60590e-05 ; 8.23527e-07 ; 8.96512e-05 ; 2.96786e+03 
2.74938e+02 ; 1.57499e-02 ; -2.43306e-05 ; 7.95441e-07 ; 9.06406e-05 ; 2.96886e+03 
2.74972e+02 ; 1.56618e-02 ; -2.23158e-05 ; 7.91026e-07 ; 9.23514e-05 ; 2.96987e+03 
2.75005e+02 ; 1.72382e-02 ; -2.16840e-05 ; 8.70677e-07 ; 9.40322e-05 ; 2.97089e+03 
2.75031e+02 ; 1.73289e-02 ; -2.00986e-05 ; 8.75288e-07 ; 9.53732e-05 ; 2.97190e+03 
2.75060e+02 ; 1.70862e-02 ; -1.81256e-05 ; 8.63058e-07 ; 9.68396e-05 ; 2.97291e+03 
2.75098e+02 ; 1.76910e-02 ; -1.73866e-05 ; 8.93647e-07 ; 9.87410e-05 ; 2.97393e+03 
2.75117e+02 ; 1.63654e-02 ; -1.64330e-05 ; 8.26705e-07 ; 9.97364e-05 ; 2.97491e+03 
2.75149e+02 ; 1.84412e-02 ; -1.45852e-05 ; 9.31603e-07 ; 1.01358e-04 ; 2.97593e+03 
2.75186e+02 ; 1.80921e-02 ; -1.28148e-05 ; 9.14003e-07 ; 1.03205e-04 ; 2.97694e+03 
2.75201e+02 ; 1.83755e-02 ; -1.13904e-05 ; 9.28342e-07 ; 1.03992e-04 ; 2.97796e+03 
2.75229e+02 ; 1.87784e-02 ; -9.75720e-06 ; 9.48725e-07 ; 1.05417e-04 ; 2.97896e+03 
2.75265e+02 ; 1.98521e-02 ; -8.53520e-06 ; 1.00302e-06 ; 1.07229e-04 ; 2.97996e+03 
2.75288e+02 ; 1.88116e-02 ; -7.15840e-06 ; 9.50469e-07 ; 1.08373e-04 ; 2.98096e+03 
2.75327e+02 ; 1.91957e-02 ; -5.20940e-06 ; 9.69925e-07 ; 1.10364e-04 ; 2.98198e+03 
2.75356e+02 ; 2.16911e-02 ; -3.93980e-06 ; 1.09605e-06 ; 1.11836e-04 ; 2.98299e+03 
2.75381e+02 ; 2.22719e-02 ; -2.72380e-06 ; 1.12543e-06 ; 1.13124e-04 ; 2.98399e+03 
2.75406e+02 ; 2.23118e-02 ; -1.28140e-06 ; 1.12748e-06 ; 1.14363e-04 ; 2.98500e+03 
2.75449e+02 ; 2.23418e-02 ; 1.10260e-06 ; 1.12906e-06 ; 1.16581e-04 ; 2.98601e+03 
2.75483e+02 ; 2.15815e-02 ; 2.45560e-06 ; 1.09068e-06 ; 1.18297e-04 ; 2.98702e+03 
2.75517e+02 ; 2.12908e-02 ; 5.22120e-06 ; 1.07603e-06 ; 1.20014e-04 ; 2.98803e+03 
2.75534e+02 ; 2.07647e-02 ; 6.04380e-06 ; 1.04946e-06 ; 1.20884e-04 ; 2.98903e+03 
2.75573e+02 ; 1.96918e-02 ; 7.59360e-06 ; 9.95285e-07 ; 1.22857e-04 ; 2.99004e+03 
2.75605e+02 ; 1.73843e-02 ; 8.70820e-06 ; 8.78690e-07 ; 1.24484e-04 ; 2.99104e+03 
2.75637e+02 ; 1.74715e-02 ; 9.92400e-06 ; 8.83132e-07 ; 1.26076e-04 ; 2.99203e+03 
2.75656e+02 ; 1.85457e-02 ; 1.15752e-05 ; 9.37451e-07 ; 1.27065e-04 ; 2.99305e+03 
2.75693e+02 ; 1.87123e-02 ; 1.28626e-05 ; 9.45914e-07 ; 1.28931e-04 ; 2.99406e+03 
2.75715e+02 ; 1.85461e-02 ; 1.45614e-05 ; 9.37536e-07 ; 1.30063e-04 ; 2.99505e+03 
2.75752e+02 ; 1.63685e-02 ; 1.63674e-05 ; 8.27492e-07 ; 1.31911e-04 ; 2.99607e+03 
2.75783e+02 ; 1.69791e-02 ; 1.80780e-05 ; 8.58391e-07 ; 1.33485e-04 ; 2.99708e+03 
2.75798e+02 ; 1.85186e-02 ; 1.92104e-05 ; 9.36242e-07 ; 1.34265e-04 ; 2.99809e+03 
2.75828e+02 ; 1.88761e-02 ; 2.05934e-05 ; 9.54349e-07 ; 1.35761e-04 ; 2.99910e+03 
2.75864e+02 ; 1.86706e-02 ; 2.25186e-05 ; 9.44002e-07 ; 1.37609e-04 ; 3.00010e+03 
2.75889e+02 ; 1.77142e-02 ; 2.35496e-05 ; 8.95672e-07 ; 1.38843e-04 ; 3.00111e+03 
2.75914e+02 ; 1.77309e-02 ; 2.46882e-05 ; 8.96543e-07 ; 1.40118e-04 ; 3.00211e+03 
2.75947e+02 ; 1.48690e-02 ; 2.58922e-05 ; 7.51861e-07 ; 1.41823e-04 ; 3.00311e+03 
2.75973e+02 ; 1.48135e-02 ; 2.71796e-05 ; 7.49078e-07 ; 1.43105e-04 ; 3.00411e+03 
2.75992e+02 ; 1.65150e-02 ; 2.90690e-05 ; 8.35140e-07 ; 1.44082e-04 ; 3.00515e+03 
2.76031e+02 ; 1.86024e-02 ; 3.00406e-05 ; 9.40741e-07 ; 1.46061e-04 ; 3.00615e+03 
2.76060e+02 ; 1.79452e-02 ; 3.15964e-05 ; 9.07537e-07 ; 1.47527e-04 ; 3.00716e+03 
2.76074e+02 ; 1.94153e-02 ; 3.33428e-05 ; 9.81902e-07 ; 1.48225e-04 ; 3.00818e+03 
2.76114e+02 ; 1.87701e-02 ; 3.44692e-05 ; 9.49316e-07 ; 1.50287e-04 ; 3.00919e+03 
2.76157e+02 ; 1.83372e-02 ; 3.66926e-05 ; 9.27471e-07 ; 1.52475e-04 ; 3.01020e+03 
2.76178e+02 ; 1.68687e-02 ; 3.73600e-05 ; 8.53218e-07 ; 1.53512e-04 ; 3.01120e+03 
2.76196e+02 ; 1.64509e-02 ; 3.86892e-05 ; 8.32103e-07 ; 1.54418e-04 ; 3.01221e+03 
2.76233e+02 ; 1.47088e-02 ; 4.00662e-05 ; 7.44017e-07 ; 1.56319e-04 ; 3.01321e+03 
2.76263e+02 ; 1.56965e-02 ; 4.19258e-05 ; 7.94007e-07 ; 1.57827e-04 ; 3.01422e+03 
2.76274e+02 ; 1.70813e-02 ; 4.36304e-05 ; 8.64070e-07 ; 1.58399e-04 ; 3.01522e+03 
2.76313e+02 ; 1.75157e-02 ; 4.45544e-05 ; 8.86084e-07 ; 1.60354e-04 ; 3.01623e+03 
2.76341e+02 ; 1.86027e-02 ; 4.60742e-05 ; 9.41107e-07 ; 1.61761e-04 ; 3.01724e+03 
2.76366e+02 ; 1.78313e-02 ; 4.74392e-05 ; 9.02110e-07 ; 1.63060e-04 ; 3.01826e+03 
2.76390e+02 ; 1.71489e-02 ; 4.87982e-05 ; 8.67612e-07 ; 1.64276e-04 ; 3.01927e+03 
2.76424e+02 ; 1.67487e-02 ; 5.05328e-05 ; 8.47397e-07 ; 1.65981e-04 ; 3.02029e+03 
2.76445e+02 ; 1.79525e-02 ; 5.19274e-05 ; 9.08324e-07 ; 1.67048e-04 ; 3.02129e+03 
2.76479e+02 ; 1.77689e-02 ; 5.31494e-05 ; 8.99074e-07 ; 1.68800e-04 ; 3.02230e+03 
2.76508e+02 ; 1.70248e-02 ; 5.49434e-05 ; 8.61456e-07 ; 1.70267e-04 ; 3.02332e+03 
2.76531e+02 ; 1.67166e-02 ; 5.57600e-05 ; 8.45879e-07 ; 1.71393e-04 ; 3.02433e+03 
2.76564e+02 ; 1.75410e-02 ; 5.70774e-05 ; 8.87631e-07 ; 1.73074e-04 ; 3.02533e+03 
2.76586e+02 ; 1.71988e-02 ; 5.89430e-05 ; 8.70340e-07 ; 1.74212e-04 ; 3.02635e+03 
2.76623e+02 ; 1.82425e-02 ; 6.03198e-05 ; 9.23197e-07 ; 1.76060e-04 ; 3.02737e+03 
2.76654e+02 ; 1.58708e-02 ; 6.15834e-05 ; 8.03200e-07 ; 1.77658e-04 ; 3.02839e+03 
2.76677e+02 ; 1.61009e-02 ; 6.28768e-05 ; 8.14868e-07 ; 1.78838e-04 ; 3.02939e+03 
2.76707e+02 ; 1.68113e-02 ; 6.46292e-05 ; 8.50856e-07 ; 1.80328e-04 ; 3.03039e+03 
2.76734e+02 ; 1.66014e-02 ; 6.57796e-05 ; 8.40257e-07 ; 1.81687e-04 ; 3.03140e+03 
2.76763e+02 ; 1.52005e-02 ; 6.71028e-05 ; 7.69377e-07 ; 1.83177e-04 ; 3.03242e+03 
2.76791e+02 ; 1.41618e-02 ; 6.83844e-05 ; 7.16830e-07 ; 1.84578e-04 ; 3.03342e+03 
2.76808e+02 ; 1.57295e-02 ; 6.98626e-05 ; 7.96199e-07 ; 1.85436e-04 ; 3.03443e+03 
2.76843e+02 ; 1.61465e-02 ; 7.16804e-05 ; 8.17342e-07 ; 1.87230e-04 ; 3.03543e+03 
2.76875e+02 ; 1.79276e-02 ; 7.26400e-05 ; 9.07537e-07 ; 1.88857e-04 ; 3.03645e+03 
2.76899e+02 ; 1.79471e-02 ; 7.42732e-05 ; 9.08549e-07 ; 1.90055e-04 ; 3.03747e+03 
2.76923e+02 ; 1.90862e-02 ; 7.59184e-05 ; 9.66242e-07 ; 1.91301e-04 ; 3.03847e+03 
2.76957e+02 ; 1.75499e-02 ; 7.71880e-05 ; 8.88502e-07 ; 1.93000e-04 ; 3.03948e+03 
2.76978e+02 ; 1.79893e-02 ; 7.86602e-05 ; 9.10770e-07 ; 1.94067e-04 ; 3.04049e+03 
2.77004e+02 ; 1.78787e-02 ; 8.01562e-05 ; 9.05203e-07 ; 1.95408e-04 ; 3.04151e+03 
2.77039e+02 ; 1.62227e-02 ; 8.18430e-05 ; 8.21391e-07 ; 1.97172e-04 ; 3.04253e+03 
2.77057e+02 ; 1.70708e-02 ; 8.28622e-05 ; 8.64351e-07 ; 1.98066e-04 ; 3.04353e+03 
2.77100e+02 ; 1.75063e-02 ; 8.44000e-05 ; 8.86450e-07 ; 2.00254e-04 ; 3.04454e+03 
2.77137e+02 ; 1.62708e-02 ; 8.58962e-05 ; 8.23922e-07 ; 2.02131e-04 ; 3.04554e+03 
2.77145e+02 ; 1.60124e-02 ; 8.73804e-05 ; 8.10847e-07 ; 2.02536e-04 ; 3.04654e+03 
2.77172e+02 ; 1.66826e-02 ; 8.88526e-05 ; 8.44811e-07 ; 2.03895e-04 ; 3.04755e+03 
2.77211e+02 ; 1.72220e-02 ; 8.91744e-05 ; 8.72167e-07 ; 2.05910e-04 ; 3.04855e+03 
2.77230e+02 ; 1.67858e-02 ; 9.09148e-05 ; 8.50097e-07 ; 2.06864e-04 ; 3.04956e+03 
2.77262e+02 ; 1.70199e-02 ; 9.26076e-05 ; 8.61990e-07 ; 2.08503e-04 ; 3.05058e+03 
2.77297e+02 ; 1.63764e-02 ; 9.40144e-05 ; 8.29432e-07 ; 2.10261e-04 ; 3.05158e+03 
2.77315e+02 ; 1.65598e-02 ; 9.54210e-05 ; 8.38738e-07 ; 2.11149e-04 ; 3.05257e+03 
2.77340e+02 ; 1.61286e-02 ; 9.69588e-05 ; 8.16921e-07 ; 2.12425e-04 ; 3.05359e+03 
2.77373e+02 ; 1.59886e-02 ; 9.83594e-05 ; 8.09863e-07 ; 2.14082e-04 ; 3.05461e+03 
2.77389e+02 ; 1.60671e-02 ; 9.95278e-05 ; 8.13856e-07 ; 2.14928e-04 ; 3.05561e+03 
2.77425e+02 ; 1.57339e-02 ; 1.00654e-04 ; 7.97015e-07 ; 2.16746e-04 ; 3.05661e+03 
2.77456e+02 ; 1.52910e-02 ; 1.01769e-04 ; 7.74607e-07 ; 2.18332e-04 ; 3.05761e+03 
2.77480e+02 ; 1.58145e-02 ; 1.03998e-04 ; 8.01148e-07 ; 2.19530e-04 ; 3.05861e+03 
2.77503e+02 ; 1.68879e-02 ; 1.05458e-04 ; 8.55551e-07 ; 2.20716e-04 ; 3.05963e+03 
2.77536e+02 ; 1.66492e-02 ; 1.06490e-04 ; 8.43490e-07 ; 2.22391e-04 ; 3.06063e+03 
2.77568e+02 ; 1.57856e-02 ; 1.07771e-04 ; 7.99770e-07 ; 2.23976e-04 ; 3.06164e+03 
2.77585e+02 ; 1.67004e-02 ; 1.08731e-04 ; 8.46132e-07 ; 2.24864e-04 ; 3.06266e+03 
2.77611e+02 ; 1.58680e-02 ; 1.10328e-04 ; 8.03988e-07 ; 2.26170e-04 ; 3.06366e+03 
2.77639e+02 ; 1.63319e-02 ; 1.11705e-04 ; 8.27520e-07 ; 2.27594e-04 ; 3.06467e+03 
2.77673e+02 ; 1.69361e-02 ; 1.13010e-04 ; 8.58166e-07 ; 2.29305e-04 ; 3.06568e+03 
2.77686e+02 ; 1.63521e-02 ; 1.14262e-04 ; 8.28589e-07 ; 2.29973e-04 ; 3.06670e+03 
2.77722e+02 ; 1.67675e-02 ; 1.15538e-04 ; 8.49675e-07 ; 2.31820e-04 ; 3.06770e+03 
2.77739e+02 ; 1.60698e-02 ; 1.17671e-04 ; 8.14334e-07 ; 2.32649e-04 ; 3.06871e+03 
2.77771e+02 ; 1.50933e-02 ; 1.18577e-04 ; 7.64879e-07 ; 2.34264e-04 ; 3.06971e+03 
2.77808e+02 ; 1.52945e-02 ; 1.20109e-04 ; 7.75113e-07 ; 2.36183e-04 ; 3.07073e+03 
2.77828e+02 ; 1.41891e-02 ; 1.21528e-04 ; 7.19107e-07 ; 2.37155e-04 ; 3.07174e+03 
2.77836e+02 ; 1.23904e-02 ; 1.22106e-04 ; 6.27957e-07 ; 2.37584e-04 ; 3.07274e+03 
2.77871e+02 ; 1.34156e-02 ; 1.23477e-04 ; 6.79942e-07 ; 2.39330e-04 ; 3.07376e+03 
2.77900e+02 ; 1.26080e-02 ; 1.25313e-04 ; 6.39034e-07 ; 2.40838e-04 ; 3.07477e+03 
2.77913e+02 ; 1.09648e-02 ; 1.26153e-04 ; 5.55757e-07 ; 2.41464e-04 ; 3.07578e+03 
2.77946e+02 ; 1.22673e-02 ; 1.27143e-04 ; 6.21800e-07 ; 2.43151e-04 ; 3.07676e+03 
2.77964e+02 ; 1.45456e-02 ; 1.28037e-04 ; 7.37298e-07 ; 2.44081e-04 ; 3.07779e+03 
2.77989e+02 ; 1.61304e-02 ; 1.29753e-04 ; 8.17652e-07 ; 2.45339e-04 ; 3.07879e+03 
2.78024e+02 ; 1.52839e-02 ; 1.31202e-04 ; 7.74775e-07 ; 2.47097e-04 ; 3.07980e+03 
2.78054e+02 ; 1.60332e-02 ; 1.32573e-04 ; 8.12788e-07 ; 2.48623e-04 ; 3.08079e+03 
2.78075e+02 ; 1.61631e-02 ; 1.34009e-04 ; 8.19394e-07 ; 2.49708e-04 ; 3.08180e+03 
2.78102e+02 ; 1.62019e-02 ; 1.35541e-04 ; 8.21391e-07 ; 2.51084e-04 ; 3.08282e+03 
2.78135e+02 ; 1.66804e-02 ; 1.36745e-04 ; 8.45683e-07 ; 2.52741e-04 ; 3.08384e+03 
2.78152e+02 ; 1.56265e-02 ; 1.37877e-04 ; 7.92263e-07 ; 2.53612e-04 ; 3.08485e+03 
