T[K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
1.19150e+02 ; 4.46786e-01 ; -6.71692e-03 ; 1.44238e-05 ; -6.62841e-03 ; 2.16169e+02 
1.19625e+02 ; 4.47796e-01 ; -6.70167e-03 ; 1.44958e-05 ; -6.61316e-03 ; 2.17169e+02 
1.20100e+02 ; 4.44356e-01 ; -6.68946e-03 ; 1.44238e-05 ; -6.59789e-03 ; 2.18172e+02 
1.20480e+02 ; 4.42057e-01 ; -6.67420e-03 ; 1.43807e-05 ; -6.58569e-03 ; 2.19186e+02 
1.20956e+02 ; 4.41288e-01 ; -6.65894e-03 ; 1.43951e-05 ; -6.57043e-03 ; 2.20182e+02 
1.21431e+02 ; 4.37875e-01 ; -6.64978e-03 ; 1.43231e-05 ; -6.55518e-03 ; 2.21198e+02 
1.21717e+02 ; 4.36712e-01 ; -6.63452e-03 ; 1.43087e-05 ; -6.54601e-03 ; 2.22215e+02 
1.22287e+02 ; 4.34390e-01 ; -6.62231e-03 ; 1.42799e-05 ; -6.52771e-03 ; 2.23222e+02 
1.22667e+02 ; 4.34302e-01 ; -6.60706e-03 ; 1.43087e-05 ; -6.51550e-03 ; 2.24217e+02 
1.23047e+02 ; 4.31594e-01 ; -6.59180e-03 ; 1.42511e-05 ; -6.50330e-03 ; 2.25234e+02 
1.23501e+02 ; 4.30828e-01 ; -6.57654e-03 ; 1.42655e-05 ; -6.48803e-03 ; 2.26237e+02 
1.23859e+02 ; 4.28999e-01 ; -6.56738e-03 ; 1.42367e-05 ; -6.47582e-03 ; 2.27258e+02 
1.24306e+02 ; 4.29097e-01 ; -6.55212e-03 ; 1.42799e-05 ; -6.46057e-03 ; 2.28273e+02 
1.24664e+02 ; 4.25545e-01 ; -6.53687e-03 ; 1.41935e-05 ; -6.44836e-03 ; 2.29289e+02 
1.25112e+02 ; 4.25640e-01 ; -6.52466e-03 ; 1.42367e-05 ; -6.43310e-03 ; 2.30288e+02 
1.25470e+02 ; 4.23823e-01 ; -6.50941e-03 ; 1.42079e-05 ; -6.42089e-03 ; 2.31289e+02 
1.25828e+02 ; 4.22009e-01 ; -6.49719e-03 ; 1.41792e-05 ; -6.40869e-03 ; 2.32291e+02 
1.26275e+02 ; 4.20388e-01 ; -6.48499e-03 ; 1.41648e-05 ; -6.39343e-03 ; 2.33290e+02 
1.26633e+02 ; 4.18580e-01 ; -6.46973e-03 ; 1.41360e-05 ; -6.38122e-03 ; 2.34304e+02 
1.27081e+02 ; 4.16115e-01 ; -6.45752e-03 ; 1.40928e-05 ; -6.36597e-03 ; 2.35307e+02 
1.27439e+02 ; 4.13892e-01 ; -6.44227e-03 ; 1.40496e-05 ; -6.35376e-03 ; 2.36306e+02 
1.27886e+02 ; 4.12286e-01 ; -6.43006e-03 ; 1.40352e-05 ; -6.33850e-03 ; 2.37322e+02 
1.28334e+02 ; 4.11240e-01 ; -6.41785e-03 ; 1.40352e-05 ; -6.32324e-03 ; 2.38304e+02 
1.28602e+02 ; 4.09042e-01 ; -6.40564e-03 ; 1.39776e-05 ; -6.31408e-03 ; 2.39320e+02 
1.29049e+02 ; 4.08612e-01 ; -6.38733e-03 ; 1.39920e-05 ; -6.29883e-03 ; 2.40336e+02 
1.29497e+02 ; 4.06923e-01 ; -6.37817e-03 ; 1.39632e-05 ; -6.28357e-03 ; 2.41337e+02 
1.29855e+02 ; 4.05407e-01 ; -6.36291e-03 ; 1.39344e-05 ; -6.27136e-03 ; 2.42336e+02 
1.30213e+02 ; 4.02637e-01 ; -6.34766e-03 ; 1.38624e-05 ; -6.25915e-03 ; 2.43352e+02 
1.30660e+02 ; 4.00961e-01 ; -6.33545e-03 ; 1.38337e-05 ; -6.24390e-03 ; 2.44351e+02 
1.31018e+02 ; 4.04037e-01 ; -6.32324e-03 ; 1.39632e-05 ; -6.23169e-03 ; 2.45364e+02 
1.31376e+02 ; 4.00030e-01 ; -6.30799e-03 ; 1.38480e-05 ; -6.21948e-03 ; 2.46379e+02 
1.31824e+02 ; 4.00019e-01 ; -6.29578e-03 ; 1.38768e-05 ; -6.20422e-03 ; 2.47395e+02 
1.32182e+02 ; 3.97686e-01 ; -6.28357e-03 ; 1.38193e-05 ; -6.19201e-03 ; 2.48411e+02 
1.32540e+02 ; 3.96601e-01 ; -6.26832e-03 ; 1.38049e-05 ; -6.17980e-03 ; 2.49407e+02 
1.32987e+02 ; 3.95349e-01 ; -6.25611e-03 ; 1.37905e-05 ; -6.16455e-03 ; 2.50422e+02 
1.33336e+02 ; 3.91383e-01 ; -6.24390e-03 ; 1.36753e-05 ; -6.15234e-03 ; 2.51435e+02 
1.33762e+02 ; 3.91373e-01 ; -6.23169e-03 ; 1.37041e-05 ; -6.13708e-03 ; 2.52449e+02 
1.34103e+02 ; 3.89065e-01 ; -6.21644e-03 ; 1.36465e-05 ; -6.12487e-03 ; 2.53433e+02 
1.34444e+02 ; 3.87173e-01 ; -6.20423e-03 ; 1.36034e-05 ; -6.11266e-03 ; 2.54449e+02 
1.34785e+02 ; 3.86919e-01 ; -6.19202e-03 ; 1.36177e-05 ; -6.10046e-03 ; 2.55444e+02 
1.35126e+02 ; 3.85032e-01 ; -6.17676e-03 ; 1.35745e-05 ; -6.08825e-03 ; 2.56458e+02 
1.35552e+02 ; 3.84207e-01 ; -6.16456e-03 ; 1.35745e-05 ; -6.07300e-03 ; 2.57488e+02 
1.35893e+02 ; 3.83547e-01 ; -6.15234e-03 ; 1.35745e-05 ; -6.06079e-03 ; 2.58503e+02 
1.36319e+02 ; 3.83128e-01 ; -6.14014e-03 ; 1.35890e-05 ; -6.04553e-03 ; 2.59488e+02 
1.36660e+02 ; 3.80441e-01 ; -6.12488e-03 ; 1.35170e-05 ; -6.03333e-03 ; 2.60518e+02 
1.37002e+02 ; 3.78975e-01 ; -6.11268e-03 ; 1.34882e-05 ; -6.02111e-03 ; 2.61504e+02 
1.37342e+02 ; 3.77108e-01 ; -6.10047e-03 ; 1.34450e-05 ; -6.00891e-03 ; 2.62503e+02 
1.37683e+02 ; 3.74438e-01 ; -6.08520e-03 ; 1.33730e-05 ; -5.99670e-03 ; 2.63518e+02 
1.38110e+02 ; 3.72418e-01 ; -6.07300e-03 ; 1.33298e-05 ; -5.98145e-03 ; 2.64548e+02 
1.38451e+02 ; 3.69838e-01 ; -6.06080e-03 ; 1.32578e-05 ; -5.96923e-03 ; 2.65563e+02 
1.38792e+02 ; 3.70081e-01 ; -6.04859e-03 ; 1.32867e-05 ; -5.95703e-03 ; 2.66578e+02 
1.39133e+02 ; 3.68720e-01 ; -6.03638e-03 ; 1.32579e-05 ; -5.94482e-03 ; 2.67590e+02 
1.39559e+02 ; 3.66023e-01 ; -6.02417e-03 ; 1.31859e-05 ; -5.92957e-03 ; 2.68593e+02 
1.39900e+02 ; 3.67062e-01 ; -6.00892e-03 ; 1.32434e-05 ; -5.91736e-03 ; 2.69607e+02 
1.40241e+02 ; 3.67699e-01 ; -5.99671e-03 ; 1.32866e-05 ; -5.90515e-03 ; 2.70623e+02 
1.40582e+02 ; 3.66741e-01 ; -5.98755e-03 ; 1.32722e-05 ; -5.89294e-03 ; 2.71637e+02 
1.40923e+02 ; 3.64593e-01 ; -5.97229e-03 ; 1.32147e-05 ; -5.88073e-03 ; 2.72637e+02 
1.41349e+02 ; 3.62707e-01 ; -5.96008e-03 ; 1.31715e-05 ; -5.86548e-03 ; 2.73654e+02 
1.41690e+02 ; 3.62943e-01 ; -5.94788e-03 ; 1.32003e-05 ; -5.85327e-03 ; 2.74651e+02 
1.42031e+02 ; 3.61200e-01 ; -5.93262e-03 ; 1.31571e-05 ; -5.84106e-03 ; 2.75666e+02 
1.42372e+02 ; 3.61040e-01 ; -5.92042e-03 ; 1.31715e-05 ; -5.82886e-03 ; 2.76666e+02 
1.42713e+02 ; 3.57332e-01 ; -5.90821e-03 ; 1.30563e-05 ; -5.81664e-03 ; 2.77684e+02 
1.43054e+02 ; 3.54815e-01 ; -5.89600e-03 ; 1.29843e-05 ; -5.80444e-03 ; 2.78682e+02 
1.43384e+02 ; 3.53090e-01 ; -5.88074e-03 ; 1.29412e-05 ; -5.79224e-03 ; 2.79697e+02 
1.43791e+02 ; 3.54367e-01 ; -5.87463e-03 ; 1.30132e-05 ; -5.77697e-03 ; 2.80694e+02 
1.44116e+02 ; 3.53036e-01 ; -5.85633e-03 ; 1.29844e-05 ; -5.76477e-03 ; 2.81723e+02 
1.44442e+02 ; 3.54051e-01 ; -5.84412e-03 ; 1.30419e-05 ; -5.75256e-03 ; 2.82722e+02 
1.44767e+02 ; 3.52330e-01 ; -5.83496e-03 ; 1.29987e-05 ; -5.74035e-03 ; 2.83737e+02 
1.45093e+02 ; 3.50224e-01 ; -5.81971e-03 ; 1.29412e-05 ; -5.72815e-03 ; 2.84752e+02 
1.45418e+02 ; 3.51233e-01 ; -5.80750e-03 ; 1.29987e-05 ; -5.71594e-03 ; 2.85767e+02 
1.45744e+02 ; 3.49520e-01 ; -5.79529e-03 ; 1.29555e-05 ; -5.70373e-03 ; 2.86798e+02 
1.46151e+02 ; 3.48838e-01 ; -5.78309e-03 ; 1.29556e-05 ; -5.68848e-03 ; 2.87781e+02 
1.46395e+02 ; 3.48040e-01 ; -5.77087e-03 ; 1.29412e-05 ; -5.67932e-03 ; 2.88795e+02 
1.46802e+02 ; 3.47358e-01 ; -5.75867e-03 ; 1.29412e-05 ; -5.66406e-03 ; 2.89826e+02 
1.47127e+02 ; 3.46427e-01 ; -5.74646e-03 ; 1.29268e-05 ; -5.65185e-03 ; 2.90841e+02 
1.47453e+02 ; 3.45496e-01 ; -5.73425e-03 ; 1.29124e-05 ; -5.63965e-03 ; 2.91843e+02 
1.47778e+02 ; 3.46105e-01 ; -5.71900e-03 ; 1.29555e-05 ; -5.62744e-03 ; 2.92858e+02 
1.48185e+02 ; 3.43520e-01 ; -5.71289e-03 ; 1.28836e-05 ; -5.61218e-03 ; 2.93855e+02 
1.48429e+02 ; 3.43224e-01 ; -5.69459e-03 ; 1.28836e-05 ; -5.60303e-03 ; 2.94863e+02 
1.48755e+02 ; 3.43211e-01 ; -5.68542e-03 ; 1.28980e-05 ; -5.59081e-03 ; 2.95863e+02 
1.49080e+02 ; 3.41285e-01 ; -5.67017e-03 ; 1.28404e-05 ; -5.57861e-03 ; 2.96862e+02 
1.49406e+02 ; 3.41273e-01 ; -5.66101e-03 ; 1.28548e-05 ; -5.56641e-03 ; 2.97876e+02 
1.49732e+02 ; 3.39353e-01 ; -5.64880e-03 ; 1.27972e-05 ; -5.55419e-03 ; 2.98874e+02 
1.50057e+02 ; 3.38197e-01 ; -5.63660e-03 ; 1.27684e-05 ; -5.54199e-03 ; 2.99889e+02 
1.50383e+02 ; 3.38186e-01 ; -5.62134e-03 ; 1.27828e-05 ; -5.52978e-03 ; 3.00917e+02 
1.50789e+02 ; 3.36936e-01 ; -5.60914e-03 ; 1.27540e-05 ; -5.51453e-03 ; 3.01917e+02 
1.51115e+02 ; 3.35785e-01 ; -5.59693e-03 ; 1.27252e-05 ; -5.50232e-03 ; 3.02948e+02 
1.51359e+02 ; 3.33975e-01 ; -5.58472e-03 ; 1.26677e-05 ; -5.49316e-03 ; 3.03949e+02 
1.51766e+02 ; 3.33867e-01 ; -5.57251e-03 ; 1.26820e-05 ; -5.47791e-03 ; 3.04963e+02 
1.52091e+02 ; 3.31965e-01 ; -5.56031e-03 ; 1.26245e-05 ; -5.46570e-03 ; 3.05978e+02 
1.52336e+02 ; 3.32431e-01 ; -5.54810e-03 ; 1.26533e-05 ; -5.45654e-03 ; 3.06993e+02 
1.52661e+02 ; 3.32420e-01 ; -5.53284e-03 ; 1.26676e-05 ; -5.44433e-03 ; 3.07993e+02 
1.53068e+02 ; 3.31934e-01 ; -5.52369e-03 ; 1.26676e-05 ; -5.42908e-03 ; 3.09006e+02 
1.53385e+02 ; 3.30039e-01 ; -5.51148e-03 ; 1.26101e-05 ; -5.41686e-03 ; 3.10022e+02 
1.53620e+02 ; 3.27867e-01 ; -5.49927e-03 ; 1.25381e-05 ; -5.40771e-03 ; 3.11037e+02 
1.53934e+02 ; 3.27483e-01 ; -5.49011e-03 ; 1.25381e-05 ; -5.39550e-03 ; 3.12053e+02 
1.54248e+02 ; 3.24845e-01 ; -5.47485e-03 ; 1.24517e-05 ; -5.38329e-03 ; 3.13067e+02 
1.54562e+02 ; 3.26338e-01 ; -5.46265e-03 ; 1.25237e-05 ; -5.37109e-03 ; 3.14084e+02 
1.54954e+02 ; 3.27356e-01 ; -5.45044e-03 ; 1.25813e-05 ; -5.35583e-03 ; 3.15083e+02 
1.55189e+02 ; 3.25570e-01 ; -5.43824e-03 ; 1.25237e-05 ; -5.34668e-03 ; 3.16077e+02 
1.55581e+02 ; 3.25090e-01 ; -5.42603e-03 ; 1.25237e-05 ; -5.33141e-03 ; 3.17107e+02 
1.55895e+02 ; 3.23959e-01 ; -5.41687e-03 ; 1.24949e-05 ; -5.31921e-03 ; 3.18122e+02 
1.56209e+02 ; 3.25067e-01 ; -5.40162e-03 ; 1.25525e-05 ; -5.30701e-03 ; 3.19137e+02 
1.56444e+02 ; 3.25523e-01 ; -5.38941e-03 ; 1.25813e-05 ; -5.29785e-03 ; 3.20153e+02 
1.56837e+02 ; 3.22810e-01 ; -5.37720e-03 ; 1.24949e-05 ; -5.28259e-03 ; 3.21166e+02 
1.57072e+02 ; 3.22151e-01 ; -5.36500e-03 ; 1.24805e-05 ; -5.27343e-03 ; 3.22182e+02 
1.57464e+02 ; 3.21673e-01 ; -5.35583e-03 ; 1.24805e-05 ; -5.25818e-03 ; 3.23180e+02 
1.57778e+02 ; 3.21289e-01 ; -5.34363e-03 ; 1.24805e-05 ; -5.24597e-03 ; 3.24182e+02 
1.58092e+02 ; 3.20167e-01 ; -5.33142e-03 ; 1.24517e-05 ; -5.23376e-03 ; 3.25179e+02 
1.58327e+02 ; 3.19519e-01 ; -5.31921e-03 ; 1.24373e-05 ; -5.22460e-03 ; 3.26195e+02 
1.58641e+02 ; 3.19154e-01 ; -5.30701e-03 ; 1.24373e-05 ; -5.21240e-03 ; 3.27210e+02 
1.58955e+02 ; 3.16574e-01 ; -5.29481e-03 ; 1.23510e-05 ; -5.20019e-03 ; 3.28226e+02 
1.59269e+02 ; 3.14737e-01 ; -5.28259e-03 ; 1.22934e-05 ; -5.18798e-03 ; 3.29211e+02 
1.59582e+02 ; 3.14744e-01 ; -5.27344e-03 ; 1.23078e-05 ; -5.17578e-03 ; 3.30228e+02 
1.59896e+02 ; 3.16221e-01 ; -5.26123e-03 ; 1.23797e-05 ; -5.16357e-03 ; 3.31228e+02 
1.60210e+02 ; 3.15123e-01 ; -5.24597e-03 ; 1.23510e-05 ; -5.15137e-03 ; 3.32242e+02 
1.60524e+02 ; 3.14761e-01 ; -5.23682e-03 ; 1.23510e-05 ; -5.13916e-03 ; 3.33258e+02 
1.60759e+02 ; 3.15587e-01 ; -5.22156e-03 ; 1.23941e-05 ; -5.13000e-03 ; 3.34273e+02 
1.61073e+02 ; 3.14125e-01 ; -5.20936e-03 ; 1.23510e-05 ; -5.11779e-03 ; 3.35275e+02 
1.61387e+02 ; 3.12665e-01 ; -5.20020e-03 ; 1.23078e-05 ; -5.10558e-03 ; 3.36273e+02 
1.61701e+02 ; 3.12668e-01 ; -5.18799e-03 ; 1.23222e-05 ; -5.09338e-03 ; 3.37289e+02 
1.62014e+02 ; 3.10483e-01 ; -5.17578e-03 ; 1.22502e-05 ; -5.08117e-03 ; 3.38304e+02 
1.62328e+02 ; 3.10486e-01 ; -5.16358e-03 ; 1.22646e-05 ; -5.06896e-03 ; 3.39306e+02 
1.62564e+02 ; 3.10217e-01 ; -5.15137e-03 ; 1.22646e-05 ; -5.05981e-03 ; 3.40304e+02 
1.62956e+02 ; 3.09766e-01 ; -5.13917e-03 ; 1.22646e-05 ; -5.04456e-03 ; 3.41320e+02 
1.63265e+02 ; 3.09768e-01 ; -5.13000e-03 ; 1.22790e-05 ; -5.03235e-03 ; 3.42332e+02 
1.63567e+02 ; 3.08682e-01 ; -5.11475e-03 ; 1.22502e-05 ; -5.02014e-03 ; 3.43333e+02 
1.63794e+02 ; 3.06601e-01 ; -5.10559e-03 ; 1.21782e-05 ; -5.01098e-03 ; 3.44349e+02 
1.64096e+02 ; 3.02984e-01 ; -5.09338e-03 ; 1.20487e-05 ; -4.99877e-03 ; 3.45347e+02 
1.64398e+02 ; 3.04800e-01 ; -5.08118e-03 ; 1.21351e-05 ; -4.98657e-03 ; 3.46362e+02 
1.64700e+02 ; 3.04082e-01 ; -5.06898e-03 ; 1.21206e-05 ; -4.97437e-03 ; 3.47379e+02 
1.65003e+02 ; 3.04447e-01 ; -5.05982e-03 ; 1.21494e-05 ; -4.96216e-03 ; 3.48382e+02 
1.65305e+02 ; 3.03731e-01 ; -5.04761e-03 ; 1.21351e-05 ; -4.94995e-03 ; 3.49383e+02 
1.65531e+02 ; 3.03462e-01 ; -5.03235e-03 ; 1.21350e-05 ; -4.94079e-03 ; 3.50384e+02 
1.65909e+02 ; 3.02298e-01 ; -5.02320e-03 ; 1.21062e-05 ; -4.92553e-03 ; 3.51397e+02 
1.66136e+02 ; 3.02749e-01 ; -5.01099e-03 ; 1.21350e-05 ; -4.91638e-03 ; 3.52414e+02 
1.66438e+02 ; 3.00600e-01 ; -4.99878e-03 ; 1.20631e-05 ; -4.90417e-03 ; 3.53428e+02 
1.66740e+02 ; 3.04544e-01 ; -4.98962e-03 ; 1.22358e-05 ; -4.89196e-03 ; 3.54442e+02 
1.67042e+02 ; 3.03469e-01 ; -4.97742e-03 ; 1.22070e-05 ; -4.87976e-03 ; 3.55444e+02 
1.67344e+02 ; 3.01680e-01 ; -4.96216e-03 ; 1.21494e-05 ; -4.86755e-03 ; 3.56460e+02 
1.67571e+02 ; 3.01056e-01 ; -4.95301e-03 ; 1.21351e-05 ; -4.85839e-03 ; 3.57475e+02 
1.67873e+02 ; 2.99629e-01 ; -4.94080e-03 ; 1.20919e-05 ; -4.84619e-03 ; 3.58476e+02 
1.68175e+02 ; 2.98923e-01 ; -4.92859e-03 ; 1.20775e-05 ; -4.83398e-03 ; 3.59489e+02 
1.68477e+02 ; 2.97201e-01 ; -4.91943e-03 ; 1.20199e-05 ; -4.82177e-03 ; 3.60504e+02 
1.68779e+02 ; 2.95838e-01 ; -4.90723e-03 ; 1.19767e-05 ; -4.80957e-03 ; 3.61518e+02 
1.69006e+02 ; 2.92775e-01 ; -4.89197e-03 ; 1.18615e-05 ; -4.80041e-03 ; 3.62517e+02 
1.69308e+02 ; 2.91773e-01 ; -4.88586e-03 ; 1.18328e-05 ; -4.78820e-03 ; 3.63533e+02 
1.69610e+02 ; 2.88999e-01 ; -4.87061e-03 ; 1.17320e-05 ; -4.77600e-03 ; 3.64547e+02 
1.69913e+02 ; 2.89774e-01 ; -4.86145e-03 ; 1.17752e-05 ; -4.76379e-03 ; 3.65560e+02 
1.70215e+02 ; 2.89484e-01 ; -4.85229e-03 ; 1.17752e-05 ; -4.75159e-03 ; 3.66574e+02 
1.70441e+02 ; 2.87498e-01 ; -4.83704e-03 ; 1.17032e-05 ; -4.74243e-03 ; 3.67574e+02 
1.70744e+02 ; 2.87209e-01 ; -4.82483e-03 ; 1.17032e-05 ; -4.73022e-03 ; 3.68589e+02 
1.71046e+02 ; 2.85862e-01 ; -4.81263e-03 ; 1.16600e-05 ; -4.71802e-03 ; 3.69604e+02 
1.71272e+02 ; 2.82826e-01 ; -4.80347e-03 ; 1.15448e-05 ; -4.70886e-03 ; 3.70605e+02 
1.71575e+02 ; 2.81484e-01 ; -4.79126e-03 ; 1.15016e-05 ; -4.69665e-03 ; 3.71621e+02 
1.71877e+02 ; 2.79442e-01 ; -4.78211e-03 ; 1.14297e-05 ; -4.68445e-03 ; 3.72618e+02 
1.72103e+02 ; 2.77824e-01 ; -4.76990e-03 ; 1.13721e-05 ; -4.67529e-03 ; 3.73632e+02 
1.72405e+02 ; 2.73329e-01 ; -4.76074e-03 ; 1.11994e-05 ; -4.66309e-03 ; 3.74633e+02 
1.72708e+02 ; 2.72000e-01 ; -4.74854e-03 ; 1.11562e-05 ; -4.65087e-03 ; 3.75649e+02 
1.72934e+02 ; 2.70390e-01 ; -4.73938e-03 ; 1.10986e-05 ; -4.64172e-03 ; 3.76665e+02 
1.73160e+02 ; 2.66331e-01 ; -4.72717e-03 ; 1.09403e-05 ; -4.63256e-03 ; 3.77663e+02 
1.73452e+02 ; 2.63261e-01 ; -4.71802e-03 ; 1.08251e-05 ; -4.62036e-03 ; 3.78679e+02 
1.73672e+02 ; 2.59563e-01 ; -4.70582e-03 ; 1.06812e-05 ; -4.61120e-03 ; 3.79668e+02 
1.73963e+02 ; 2.56854e-01 ; -4.69666e-03 ; 1.05804e-05 ; -4.59900e-03 ; 3.80699e+02 
1.74183e+02 ; 2.52817e-01 ; -4.68750e-03 ; 1.04220e-05 ; -4.58984e-03 ; 3.81715e+02 
1.74402e+02 ; 2.49485e-01 ; -4.67530e-03 ; 1.02925e-05 ; -4.58068e-03 ; 3.82699e+02 
1.74694e+02 ; 2.46442e-01 ; -4.66614e-03 ; 1.01773e-05 ; -4.56848e-03 ; 3.83700e+02 
1.74913e+02 ; 2.41726e-01 ; -4.65699e-03 ; 9.99016e-06 ; -4.55932e-03 ; 3.84715e+02 
1.75132e+02 ; 2.38062e-01 ; -4.64783e-03 ; 9.84624e-06 ; -4.55017e-03 ; 3.85730e+02 
1.75351e+02 ; 2.34401e-01 ; -4.63563e-03 ; 9.70226e-06 ; -4.54101e-03 ; 3.86745e+02 
1.75570e+02 ; 2.30747e-01 ; -4.62647e-03 ; 9.55831e-06 ; -4.53185e-03 ; 3.87760e+02 
1.75789e+02 ; 2.25015e-01 ; -4.61731e-03 ; 9.32801e-06 ; -4.52270e-03 ; 3.88762e+02 
1.76008e+02 ; 2.21373e-01 ; -4.60815e-03 ; 9.18406e-06 ; -4.51354e-03 ; 3.89759e+02 
1.76227e+02 ; 2.16696e-01 ; -4.60205e-03 ; 8.99690e-06 ; -4.50439e-03 ; 3.90774e+02 
1.76446e+02 ; 2.12372e-01 ; -4.59290e-03 ; 8.82416e-06 ; -4.49523e-03 ; 3.91790e+02 
1.76665e+02 ; 2.06670e-01 ; -4.58374e-03 ; 8.59384e-06 ; -4.48608e-03 ; 3.92805e+02 
1.76884e+02 ; 2.03053e-01 ; -4.57459e-03 ; 8.44989e-06 ; -4.47693e-03 ; 3.93807e+02 
1.77030e+02 ; 1.97071e-01 ; -4.56544e-03 ; 8.20517e-06 ; -4.47082e-03 ; 3.94821e+02 
1.77249e+02 ; 1.94155e-01 ; -4.55933e-03 ; 8.09001e-06 ; -4.46166e-03 ; 3.95831e+02 
1.77468e+02 ; 1.88829e-01 ; -4.55018e-03 ; 7.87411e-06 ; -4.45251e-03 ; 3.96832e+02 
1.77614e+02 ; 1.82176e-01 ; -4.54407e-03 ; 7.60058e-06 ; -4.44641e-03 ; 3.97847e+02 
1.77833e+02 ; 1.79277e-01 ; -4.53491e-03 ; 7.48542e-06 ; -4.43726e-03 ; 3.98860e+02 
1.77979e+02 ; 1.75050e-01 ; -4.52576e-03 ; 7.31267e-06 ; -4.43115e-03 ; 3.99877e+02 
1.78125e+02 ; 1.70827e-01 ; -4.51966e-03 ; 7.13993e-06 ; -4.42504e-03 ; 4.00875e+02 
1.78271e+02 ; 1.68350e-01 ; -4.51355e-03 ; 7.03917e-06 ; -4.41894e-03 ; 4.01889e+02 
1.78490e+02 ; 1.61031e-01 ; -4.50745e-03 ; 6.73690e-06 ; -4.40978e-03 ; 4.02905e+02 
1.78636e+02 ; 1.58564e-01 ; -4.50134e-03 ; 6.63613e-06 ; -4.40368e-03 ; 4.03918e+02 
1.78782e+02 ; 1.55067e-01 ; -4.49524e-03 ; 6.49218e-06 ; -4.39758e-03 ; 4.04932e+02 
1.79001e+02 ; 1.51544e-01 ; -4.48609e-03 ; 6.34820e-06 ; -4.38843e-03 ; 4.05948e+02 
1.79147e+02 ; 1.48740e-01 ; -4.47999e-03 ; 6.23304e-06 ; -4.38232e-03 ; 4.06948e+02 
1.79220e+02 ; 1.46995e-01 ; -4.47388e-03 ; 6.16107e-06 ; -4.37927e-03 ; 4.07962e+02 
1.79439e+02 ; 1.43481e-01 ; -4.46777e-03 ; 6.01714e-06 ; -4.37012e-03 ; 4.08978e+02 
1.79585e+02 ; 1.40682e-01 ; -4.46168e-03 ; 5.90196e-06 ; -4.36401e-03 ; 4.09993e+02 
1.79658e+02 ; 1.38598e-01 ; -4.45557e-03 ; 5.81561e-06 ; -4.36096e-03 ; 4.10985e+02 
1.79804e+02 ; 1.35804e-01 ; -4.44947e-03 ; 5.70045e-06 ; -4.35485e-03 ; 4.12000e+02 
1.80023e+02 ; 1.34356e-01 ; -4.44641e-03 ; 5.64284e-06 ; -4.34570e-03 ; 4.13015e+02 
1.80096e+02 ; 1.32618e-01 ; -4.44031e-03 ; 5.57087e-06 ; -4.34265e-03 ; 4.14021e+02 
1.80242e+02 ; 1.31198e-01 ; -4.43420e-03 ; 5.51329e-06 ; -4.33655e-03 ; 4.15020e+02 
1.80388e+02 ; 1.31150e-01 ; -4.42810e-03 ; 5.51332e-06 ; -4.33044e-03 ; 4.16022e+02 
1.80607e+02 ; 1.29023e-01 ; -4.42200e-03 ; 5.42692e-06 ; -4.32129e-03 ; 4.17036e+02 
1.80680e+02 ; 1.28657e-01 ; -4.41590e-03 ; 5.41252e-06 ; -4.31824e-03 ; 4.18035e+02 
1.80753e+02 ; 1.27950e-01 ; -4.40980e-03 ; 5.38376e-06 ; -4.31518e-03 ; 4.19051e+02 
1.80899e+02 ; 1.28585e-01 ; -4.40369e-03 ; 5.41252e-06 ; -4.30908e-03 ; 4.20052e+02 
1.81045e+02 ; 1.27170e-01 ; -4.40063e-03 ; 5.35494e-06 ; -4.30297e-03 ; 4.21084e+02 
1.81191e+02 ; 1.28148e-01 ; -4.39453e-03 ; 5.39813e-06 ; -4.29687e-03 ; 4.22097e+02 
1.81337e+02 ; 1.27418e-01 ; -4.38843e-03 ; 5.36937e-06 ; -4.29077e-03 ; 4.23097e+02 
1.81483e+02 ; 1.27370e-01 ; -4.38233e-03 ; 5.36937e-06 ; -4.28467e-03 ; 4.24111e+02 
1.81629e+02 ; 1.27663e-01 ; -4.37623e-03 ; 5.38373e-06 ; -4.27856e-03 ; 4.25132e+02 
1.81702e+02 ; 1.28663e-01 ; -4.37012e-03 ; 5.42692e-06 ; -4.27551e-03 ; 4.26149e+02 
1.81848e+02 ; 1.29639e-01 ; -4.36402e-03 ; 5.47010e-06 ; -4.26940e-03 ; 4.27165e+02 
1.82067e+02 ; 1.31271e-01 ; -4.36097e-03 ; 5.54208e-06 ; -4.26025e-03 ; 4.28168e+02 
1.82140e+02 ; 1.31928e-01 ; -4.35486e-03 ; 5.57087e-06 ; -4.25720e-03 ; 4.29168e+02 
1.82286e+02 ; 1.32561e-01 ; -4.34876e-03 ; 5.59966e-06 ; -4.25110e-03 ; 4.30171e+02 
1.82432e+02 ; 1.32853e-01 ; -4.34570e-03 ; 5.61408e-06 ; -4.24500e-03 ; 4.31168e+02 
1.82506e+02 ; 1.32147e-01 ; -4.33655e-03 ; 5.58529e-06 ; -4.24194e-03 ; 4.32183e+02 
1.82652e+02 ; 1.35161e-01 ; -4.33350e-03 ; 5.71482e-06 ; -4.23583e-03 ; 4.33197e+02 
1.82798e+02 ; 1.35791e-01 ; -4.32739e-03 ; 5.74361e-06 ; -4.22973e-03 ; 4.34212e+02 
