T;dTdt [K/s];V [Volt];dV/dt [Volt/s];IntdTdt [V];etime [s]
1.35159e+02 ; 3.69287e-01 ; -6.18426e-03 ; 1.30216e-05 ; -6.08708e-03 ; 2.17878e+02 
1.35524e+02 ; 3.68713e-01 ; -6.17122e-03 ; 1.30253e-05 ; -6.07399e-03 ; 2.18879e+02 
1.35836e+02 ; 3.66453e-01 ; -6.16005e-03 ; 1.29658e-05 ; -6.06283e-03 ; 2.19867e+02 
1.36200e+02 ; 3.64238e-01 ; -6.14665e-03 ; 1.29112e-05 ; -6.04981e-03 ; 2.20884e+02 
1.36577e+02 ; 3.62852e-01 ; -6.13580e-03 ; 1.28866e-05 ; -6.03631e-03 ; 2.21883e+02 
1.36876e+02 ; 3.61641e-01 ; -6.12245e-03 ; 1.28631e-05 ; -6.02559e-03 ; 2.22899e+02 
1.37259e+02 ; 3.59791e-01 ; -6.10958e-03 ; 1.28222e-05 ; -6.01191e-03 ; 2.23883e+02 
1.37609e+02 ; 3.56880e-01 ; -6.09834e-03 ; 1.27411e-05 ; -5.99938e-03 ; 2.24900e+02 
1.37917e+02 ; 3.54583e-01 ; -6.08548e-03 ; 1.26790e-05 ; -5.98835e-03 ; 2.25912e+02 
1.38280e+02 ; 3.54723e-01 ; -6.07284e-03 ; 1.27064e-05 ; -5.97535e-03 ; 2.26912e+02 
1.38639e+02 ; 3.53083e-01 ; -6.06158e-03 ; 1.26678e-05 ; -5.96250e-03 ; 2.27929e+02 
1.38949e+02 ; 3.50463e-01 ; -6.04904e-03 ; 1.25911e-05 ; -5.95141e-03 ; 2.28929e+02 
1.39305e+02 ; 3.50891e-01 ; -6.03600e-03 ; 1.26265e-05 ; -5.93864e-03 ; 2.29929e+02 
1.39652e+02 ; 3.47443e-01 ; -6.02515e-03 ; 1.25217e-05 ; -5.92624e-03 ; 2.30943e+02 
1.39965e+02 ; 3.45832e-01 ; -6.01274e-03 ; 1.24811e-05 ; -5.91502e-03 ; 2.31945e+02 
1.40320e+02 ; 3.42637e-01 ; -6.00014e-03 ; 1.23854e-05 ; -5.90233e-03 ; 2.32958e+02 
1.40666e+02 ; 3.40942e-01 ; -5.98941e-03 ; 1.23433e-05 ; -5.88993e-03 ; 2.33974e+02 
1.40972e+02 ; 3.39763e-01 ; -5.97679e-03 ; 1.23175e-05 ; -5.87896e-03 ; 2.34974e+02 
1.41323e+02 ; 3.39221e-01 ; -5.96629e-03 ; 1.23172e-05 ; -5.86642e-03 ; 2.35972e+02 
1.41667e+02 ; 3.39093e-01 ; -5.95347e-03 ; 1.23316e-05 ; -5.85409e-03 ; 2.36990e+02 
1.41970e+02 ; 3.37879e-01 ; -5.94114e-03 ; 1.23042e-05 ; -5.84325e-03 ; 2.37990e+02 
1.42310e+02 ; 3.37837e-01 ; -5.93043e-03 ; 1.23215e-05 ; -5.83107e-03 ; 2.38990e+02 
1.42625e+02 ; 3.36391e-01 ; -5.91774e-03 ; 1.22863e-05 ; -5.81980e-03 ; 2.40007e+02 
1.42964e+02 ; 3.35882e-01 ; -5.90550e-03 ; 1.22865e-05 ; -5.80767e-03 ; 2.40992e+02 
1.43310e+02 ; 3.32647e-01 ; -5.89470e-03 ; 1.21877e-05 ; -5.79500e-03 ; 2.42009e+02 
1.43591e+02 ; 3.32028e-01 ; -5.88259e-03 ; 1.21812e-05 ; -5.78446e-03 ; 2.43024e+02 
1.43925e+02 ; 3.30467e-01 ; -5.87011e-03 ; 1.21432e-05 ; -5.77195e-03 ; 2.44039e+02 
1.44253e+02 ; 3.28711e-01 ; -5.85983e-03 ; 1.20976e-05 ; -5.75962e-03 ; 2.45055e+02 
1.44531e+02 ; 3.27517e-01 ; -5.84741e-03 ; 1.20697e-05 ; -5.74922e-03 ; 2.46064e+02 
1.44862e+02 ; 3.25806e-01 ; -5.83493e-03 ; 1.20256e-05 ; -5.73680e-03 ; 2.47064e+02 
1.45187e+02 ; 3.24712e-01 ; -5.82459e-03 ; 1.20039e-05 ; -5.72461e-03 ; 2.48079e+02 
1.45459e+02 ; 3.23735e-01 ; -5.81258e-03 ; 1.19834e-05 ; -5.71441e-03 ; 2.49095e+02 
1.45783e+02 ; 3.23103e-01 ; -5.80014e-03 ; 1.19786e-05 ; -5.70228e-03 ; 2.50094e+02 
1.46114e+02 ; 3.20575e-01 ; -5.78962e-03 ; 1.19038e-05 ; -5.68985e-03 ; 2.51096e+02 
1.46391e+02 ; 3.19501e-01 ; -5.77791e-03 ; 1.18798e-05 ; -5.67945e-03 ; 2.52111e+02 
1.46712e+02 ; 3.18863e-01 ; -5.76586e-03 ; 1.18744e-05 ; -5.66744e-03 ; 2.53112e+02 
1.47028e+02 ; 3.18974e-01 ; -5.75553e-03 ; 1.18967e-05 ; -5.65557e-03 ; 2.54112e+02 
1.47309e+02 ; 3.19207e-01 ; -5.74327e-03 ; 1.19215e-05 ; -5.64505e-03 ; 2.55098e+02 
1.47633e+02 ; 3.19013e-01 ; -5.73121e-03 ; 1.19330e-05 ; -5.63288e-03 ; 2.56116e+02 
1.47906e+02 ; 3.19393e-01 ; -5.72085e-03 ; 1.19630e-05 ; -5.62267e-03 ; 2.57117e+02 
1.48245e+02 ; 3.21356e-01 ; -5.70866e-03 ; 1.20549e-05 ; -5.60994e-03 ; 2.58116e+02 
1.48576e+02 ; 3.24723e-01 ; -5.69810e-03 ; 1.21954e-05 ; -5.59754e-03 ; 2.59126e+02 
1.48851e+02 ; 3.23988e-01 ; -5.68581e-03 ; 1.21797e-05 ; -5.58721e-03 ; 2.60143e+02 
1.49183e+02 ; 3.20054e-01 ; -5.67376e-03 ; 1.20460e-05 ; -5.57476e-03 ; 2.61142e+02 
1.49514e+02 ; 3.20844e-01 ; -5.66297e-03 ; 1.20899e-05 ; -5.56236e-03 ; 2.62143e+02 
1.49794e+02 ; 3.17608e-01 ; -5.65068e-03 ; 1.19799e-05 ; -5.55187e-03 ; 2.63146e+02 
1.50127e+02 ; 3.14265e-01 ; -5.63871e-03 ; 1.18678e-05 ; -5.53937e-03 ; 2.64159e+02 
1.50440e+02 ; 3.14110e-01 ; -5.62829e-03 ; 1.18752e-05 ; -5.52761e-03 ; 2.65175e+02 
1.50713e+02 ; 3.11545e-01 ; -5.61627e-03 ; 1.17897e-05 ; -5.51741e-03 ; 2.66192e+02 
1.51040e+02 ; 3.11903e-01 ; -5.60408e-03 ; 1.18170e-05 ; -5.50512e-03 ; 2.67190e+02 
1.51366e+02 ; 3.10069e-01 ; -5.59422e-03 ; 1.17612e-05 ; -5.49290e-03 ; 2.68207e+02 
1.51630e+02 ; 3.07333e-01 ; -5.58189e-03 ; 1.16684e-05 ; -5.48301e-03 ; 2.69207e+02 
1.51940e+02 ; 3.08483e-01 ; -5.57051e-03 ; 1.17251e-05 ; -5.47136e-03 ; 2.70223e+02 
1.52266e+02 ; 3.04300e-01 ; -5.55993e-03 ; 1.15796e-05 ; -5.45914e-03 ; 2.71222e+02 
1.52532e+02 ; 3.02121e-01 ; -5.54874e-03 ; 1.15077e-05 ; -5.44916e-03 ; 2.72237e+02 
1.52850e+02 ; 3.02822e-01 ; -5.53666e-03 ; 1.15476e-05 ; -5.43724e-03 ; 2.73236e+02 
1.53162e+02 ; 3.00681e-01 ; -5.52645e-03 ; 1.14788e-05 ; -5.42555e-03 ; 2.74239e+02 
1.53418e+02 ; 2.99777e-01 ; -5.51501e-03 ; 1.14553e-05 ; -5.41557e-03 ; 2.75260e+02 
1.53722e+02 ; 2.98451e-01 ; -5.50323e-03 ; 1.14175e-05 ; -5.40375e-03 ; 2.76261e+02 
1.54014e+02 ; 2.98411e-01 ; -5.49337e-03 ; 1.14285e-05 ; -5.39240e-03 ; 2.77263e+02 
1.54270e+02 ; 2.96407e-01 ; -5.48160e-03 ; 1.13626e-05 ; -5.38244e-03 ; 2.78286e+02 
1.54571e+02 ; 2.94997e-01 ; -5.47139e-03 ; 1.13213e-05 ; -5.37072e-03 ; 2.79271e+02 
1.54874e+02 ; 2.93949e-01 ; -5.46008e-03 ; 1.12939e-05 ; -5.35895e-03 ; 2.80288e+02 
1.55117e+02 ; 2.92943e-01 ; -5.44851e-03 ; 1.12656e-05 ; -5.34949e-03 ; 2.81300e+02 
1.55410e+02 ; 2.91587e-01 ; -5.43718e-03 ; 1.12258e-05 ; -5.33809e-03 ; 2.82318e+02 
1.55713e+02 ; 2.90606e-01 ; -5.42739e-03 ; 1.12008e-05 ; -5.32628e-03 ; 2.83317e+02 
1.55960e+02 ; 2.89452e-01 ; -5.41567e-03 ; 1.11667e-05 ; -5.31668e-03 ; 2.84333e+02 
1.56259e+02 ; 2.89196e-01 ; -5.40452e-03 ; 1.11694e-05 ; -5.30507e-03 ; 2.85335e+02 
1.56510e+02 ; 2.88293e-01 ; -5.39504e-03 ; 1.11451e-05 ; -5.29530e-03 ; 2.86334e+02 
1.56808e+02 ; 2.87014e-01 ; -5.38353e-03 ; 1.11082e-05 ; -5.28370e-03 ; 2.87334e+02 
1.57087e+02 ; 2.86731e-01 ; -5.37371e-03 ; 1.11089e-05 ; -5.27286e-03 ; 2.88352e+02 
1.57350e+02 ; 2.86078e-01 ; -5.36253e-03 ; 1.10947e-05 ; -5.26260e-03 ; 2.89354e+02 
1.57633e+02 ; 2.84046e-01 ; -5.35130e-03 ; 1.10277e-05 ; -5.25160e-03 ; 2.90353e+02 
1.57923e+02 ; 2.85516e-01 ; -5.34132e-03 ; 1.10970e-05 ; -5.24033e-03 ; 2.91346e+02 
1.58167e+02 ; 2.84352e-01 ; -5.33004e-03 ; 1.10620e-05 ; -5.23084e-03 ; 2.92363e+02 
1.58469e+02 ; 2.83704e-01 ; -5.31905e-03 ; 1.10489e-05 ; -5.21907e-03 ; 2.93362e+02 
1.58759e+02 ; 2.83176e-01 ; -5.30946e-03 ; 1.10400e-05 ; -5.20782e-03 ; 2.94378e+02 
1.59006e+02 ; 2.82579e-01 ; -5.29824e-03 ; 1.10267e-05 ; -5.19820e-03 ; 2.95381e+02 
1.59306e+02 ; 2.80918e-01 ; -5.28914e-03 ; 1.09739e-05 ; -5.18652e-03 ; 2.96380e+02 
1.59549e+02 ; 2.79006e-01 ; -5.27729e-03 ; 1.09089e-05 ; -5.17707e-03 ; 2.97395e+02 
1.59830e+02 ; 2.79041e-01 ; -5.26680e-03 ; 1.09215e-05 ; -5.16615e-03 ; 2.98409e+02 
1.60125e+02 ; 2.77342e-01 ; -5.25504e-03 ; 1.08668e-05 ; -5.15469e-03 ; 2.99423e+02 
1.60401e+02 ; 2.74889e-01 ; -5.24560e-03 ; 1.07816e-05 ; -5.14393e-03 ; 3.00439e+02 
1.60641e+02 ; 2.73900e-01 ; -5.23388e-03 ; 1.07523e-05 ; -5.13458e-03 ; 3.01438e+02 
1.60906e+02 ; 2.72317e-01 ; -5.22358e-03 ; 1.07006e-05 ; -5.12428e-03 ; 3.02442e+02 
1.61172e+02 ; 2.69119e-01 ; -5.21407e-03 ; 1.05852e-05 ; -5.11395e-03 ; 3.03427e+02 
1.61450e+02 ; 2.70883e-01 ; -5.20307e-03 ; 1.06655e-05 ; -5.10315e-03 ; 3.04444e+02 
1.61737e+02 ; 2.71553e-01 ; -5.19409e-03 ; 1.07033e-05 ; -5.09196e-03 ; 3.05456e+02 
1.61976e+02 ; 2.72320e-01 ; -5.18367e-03 ; 1.07430e-05 ; -5.08266e-03 ; 3.06469e+02 
1.62244e+02 ; 2.72334e-01 ; -5.17213e-03 ; 1.07541e-05 ; -5.07225e-03 ; 3.07483e+02 
1.62528e+02 ; 2.72108e-01 ; -5.16110e-03 ; 1.07566e-05 ; -5.06120e-03 ; 3.08500e+02 
1.62816e+02 ; 2.70190e-01 ; -5.15202e-03 ; 1.06921e-05 ; -5.04999e-03 ; 3.09516e+02 
1.63060e+02 ; 2.68993e-01 ; -5.14098e-03 ; 1.06544e-05 ; -5.04049e-03 ; 3.10514e+02 
1.63328e+02 ; 2.67032e-01 ; -5.13150e-03 ; 1.05875e-05 ; -5.02980e-03 ; 3.11515e+02 
1.63561e+02 ; 2.66789e-01 ; -5.12075e-03 ; 1.05874e-05 ; -5.02039e-03 ; 3.12517e+02 
1.63835e+02 ; 2.65450e-01 ; -5.11007e-03 ; 1.05454e-05 ; -5.00932e-03 ; 3.13532e+02 
1.64106e+02 ; 2.65612e-01 ; -5.10055e-03 ; 1.05629e-05 ; -4.99836e-03 ; 3.14540e+02 
1.64330e+02 ; 2.64753e-01 ; -5.08980e-03 ; 1.05379e-05 ; -4.98932e-03 ; 3.15552e+02 
1.64606e+02 ; 2.64287e-01 ; -5.07924e-03 ; 1.05306e-05 ; -4.97819e-03 ; 3.16553e+02 
1.64877e+02 ; 2.64707e-01 ; -5.06768e-03 ; 1.05584e-05 ; -4.96722e-03 ; 3.17584e+02 
1.65132e+02 ; 2.63478e-01 ; -5.05838e-03 ; 1.05198e-05 ; -4.95691e-03 ; 3.18600e+02 
1.65365e+02 ; 2.62701e-01 ; -5.04835e-03 ; 1.04982e-05 ; -4.94753e-03 ; 3.19601e+02 
1.65616e+02 ; 2.61510e-01 ; -5.03873e-03 ; 1.04608e-05 ; -4.93737e-03 ; 3.20589e+02 
1.65840e+02 ; 2.61279e-01 ; -5.02838e-03 ; 1.04607e-05 ; -4.92832e-03 ; 3.21605e+02 
1.66123e+02 ; 2.59811e-01 ; -5.01730e-03 ; 1.04134e-05 ; -4.91688e-03 ; 3.22604e+02 
1.66388e+02 ; 2.60210e-01 ; -5.00845e-03 ; 1.04402e-05 ; -4.90618e-03 ; 3.23606e+02 
1.66615e+02 ; 2.60163e-01 ; -4.99805e-03 ; 1.04476e-05 ; -4.89702e-03 ; 3.24621e+02 
1.66883e+02 ; 2.58904e-01 ; -4.98749e-03 ; 1.04079e-05 ; -4.88620e-03 ; 3.25635e+02 
1.67147e+02 ; 2.58172e-01 ; -4.97811e-03 ; 1.03892e-05 ; -4.87551e-03 ; 3.26649e+02 
1.67377e+02 ; 2.57188e-01 ; -4.96793e-03 ; 1.03589e-05 ; -4.86623e-03 ; 3.27665e+02 
1.67641e+02 ; 2.56470e-01 ; -4.95710e-03 ; 1.03407e-05 ; -4.85558e-03 ; 3.28650e+02 
1.67894e+02 ; 2.56177e-01 ; -4.94779e-03 ; 1.03392e-05 ; -4.84534e-03 ; 3.29668e+02 
1.68115e+02 ; 2.54457e-01 ; -4.93727e-03 ; 1.02787e-05 ; -4.83642e-03 ; 3.30683e+02 
1.68379e+02 ; 2.54596e-01 ; -4.92687e-03 ; 1.02934e-05 ; -4.82574e-03 ; 3.31697e+02 
1.68645e+02 ; 2.54228e-01 ; -4.91793e-03 ; 1.02876e-05 ; -4.81499e-03 ; 3.32712e+02 
1.68857e+02 ; 2.53288e-01 ; -4.90696e-03 ; 1.02567e-05 ; -4.80642e-03 ; 3.33712e+02 
1.69123e+02 ; 2.52323e-01 ; -4.89686e-03 ; 1.02266e-05 ; -4.79570e-03 ; 3.34728e+02 
1.69382e+02 ; 2.51227e-01 ; -4.88737e-03 ; 1.01909e-05 ; -4.78525e-03 ; 3.35742e+02 
1.69618e+02 ; 2.51741e-01 ; -4.87686e-03 ; 1.02197e-05 ; -4.77569e-03 ; 3.36757e+02 
1.69865e+02 ; 2.50746e-01 ; -4.86706e-03 ; 1.01876e-05 ; -4.76572e-03 ; 3.37757e+02 
1.70127e+02 ; 2.49105e-01 ; -4.85762e-03 ; 1.01298e-05 ; -4.75514e-03 ; 3.38774e+02 
1.70381e+02 ; 2.48250e-01 ; -4.84753e-03 ; 1.01035e-05 ; -4.74489e-03 ; 3.39789e+02 
1.70611e+02 ; 2.45971e-01 ; -4.83699e-03 ; 1.00184e-05 ; -4.73557e-03 ; 3.40806e+02 
1.70872e+02 ; 2.46061e-01 ; -4.82939e-03 ; 1.00307e-05 ; -4.72504e-03 ; 3.41806e+02 
1.71074e+02 ; 2.45083e-01 ; -4.81883e-03 ; 9.99761e-06 ; -4.71687e-03 ; 3.42806e+02 
1.71323e+02 ; 2.44941e-01 ; -4.80854e-03 ; 1.00001e-05 ; -4.70679e-03 ; 3.43805e+02 
1.71578e+02 ; 2.44316e-01 ; -4.79894e-03 ; 9.98305e-06 ; -4.69651e-03 ; 3.44806e+02 
1.71800e+02 ; 2.43489e-01 ; -4.78885e-03 ; 9.95659e-06 ; -4.68755e-03 ; 3.45807e+02 
1.72064e+02 ; 2.43333e-01 ; -4.77892e-03 ; 9.95898e-06 ; -4.67686e-03 ; 3.46823e+02 
1.72325e+02 ; 2.43618e-01 ; -4.76978e-03 ; 9.97933e-06 ; -4.66631e-03 ; 3.47840e+02 
1.72530e+02 ; 2.44387e-01 ; -4.75996e-03 ; 1.00177e-05 ; -4.65803e-03 ; 3.48840e+02 
1.72774e+02 ; 2.42866e-01 ; -4.74901e-03 ; 9.96348e-06 ; -4.64818e-03 ; 3.49841e+02 
1.73044e+02 ; 2.42027e-01 ; -4.74116e-03 ; 9.93803e-06 ; -4.63727e-03 ; 3.50854e+02 
1.73255e+02 ; 2.43376e-01 ; -4.73030e-03 ; 1.00006e-05 ; -4.62859e-03 ; 3.51849e+02 
1.73499e+02 ; 2.42379e-01 ; -4.72059e-03 ; 9.96806e-06 ; -4.61840e-03 ; 3.52865e+02 
1.73755e+02 ; 2.40450e-01 ; -4.71146e-03 ; 9.89752e-06 ; -4.60770e-03 ; 3.53881e+02 
1.73965e+02 ; 2.42240e-01 ; -4.70193e-03 ; 9.97844e-06 ; -4.59895e-03 ; 3.54896e+02 
1.74208e+02 ; 2.39254e-01 ; -4.69080e-03 ; 9.86378e-06 ; -4.58878e-03 ; 3.55909e+02 
1.74439e+02 ; 2.40827e-01 ; -4.68246e-03 ; 9.93660e-06 ; -4.57913e-03 ; 3.56923e+02 
1.74655e+02 ; 2.39662e-01 ; -4.67225e-03 ; 9.89595e-06 ; -4.57011e-03 ; 3.57939e+02 
1.74887e+02 ; 2.38884e-01 ; -4.66221e-03 ; 9.87182e-06 ; -4.56038e-03 ; 3.58941e+02 
1.75164e+02 ; 2.37470e-01 ; -4.65304e-03 ; 9.82287e-06 ; -4.54880e-03 ; 3.59941e+02 
1.75331e+02 ; 2.36909e-01 ; -4.64337e-03 ; 9.80538e-06 ; -4.54182e-03 ; 3.60944e+02 
1.75593e+02 ; 2.36644e-01 ; -4.63491e-03 ; 9.80339e-06 ; -4.53088e-03 ; 3.61930e+02 
1.75796e+02 ; 2.35797e-01 ; -4.62459e-03 ; 9.77519e-06 ; -4.52241e-03 ; 3.62946e+02 
1.76039e+02 ; 2.35710e-01 ; -4.61529e-03 ; 9.77991e-06 ; -4.51223e-03 ; 3.63945e+02 
1.76271e+02 ; 2.34328e-01 ; -4.60542e-03 ; 9.73046e-06 ; -4.50255e-03 ; 3.64959e+02 
1.76482e+02 ; 2.33407e-01 ; -4.59643e-03 ; 9.69936e-06 ; -4.49374e-03 ; 3.65974e+02 
1.76725e+02 ; 2.32691e-01 ; -4.58628e-03 ; 9.67791e-06 ; -4.48354e-03 ; 3.66973e+02 
1.76957e+02 ; 2.32525e-01 ; -4.57760e-03 ; 9.67887e-06 ; -4.47386e-03 ; 3.67973e+02 
1.77150e+02 ; 2.32231e-01 ; -4.56818e-03 ; 9.67316e-06 ; -4.46579e-03 ; 3.68988e+02 
1.77374e+02 ; 2.30755e-01 ; -4.55759e-03 ; 9.61926e-06 ; -4.45643e-03 ; 3.70003e+02 
1.77644e+02 ; 2.29204e-01 ; -4.54921e-03 ; 9.56368e-06 ; -4.44515e-03 ; 3.71018e+02 
1.77835e+02 ; 2.31728e-01 ; -4.53955e-03 ; 9.67549e-06 ; -4.43716e-03 ; 3.72015e+02 
1.78086e+02 ; 2.30132e-01 ; -4.52957e-03 ; 9.61735e-06 ; -4.42666e-03 ; 3.73032e+02 
1.78317e+02 ; 2.30640e-01 ; -4.52140e-03 ; 9.64482e-06 ; -4.41701e-03 ; 3.74047e+02 
1.78523e+02 ; 2.28776e-01 ; -4.51102e-03 ; 9.57186e-06 ; -4.40843e-03 ; 3.75063e+02 
1.78758e+02 ; 2.30145e-01 ; -4.50112e-03 ; 9.63489e-06 ; -4.39857e-03 ; 3.76065e+02 
1.78998e+02 ; 2.29970e-01 ; -4.49291e-03 ; 9.63340e-06 ; -4.38855e-03 ; 3.77065e+02 
1.79197e+02 ; 2.28358e-01 ; -4.48285e-03 ; 9.57071e-06 ; -4.38026e-03 ; 3.78065e+02 
1.79437e+02 ; 2.27447e-01 ; -4.47280e-03 ; 9.53837e-06 ; -4.37019e-03 ; 3.79067e+02 
1.79679e+02 ; 2.26592e-01 ; -4.46449e-03 ; 9.50835e-06 ; -4.36008e-03 ; 3.80066e+02 
1.79870e+02 ; 2.26071e-01 ; -4.45451e-03 ; 9.49105e-06 ; -4.35212e-03 ; 3.81081e+02 
1.80109e+02 ; 2.26151e-01 ; -4.44521e-03 ; 9.50019e-06 ; -4.34212e-03 ; 3.82083e+02 
1.80301e+02 ; 2.26724e-01 ; -4.43705e-03 ; 9.52895e-06 ; -4.33409e-03 ; 3.83083e+02 
1.80543e+02 ; 2.26359e-01 ; -4.42708e-03 ; 9.51945e-06 ; -4.32395e-03 ; 3.84084e+02 
1.80779e+02 ; 2.24351e-01 ; -4.41866e-03 ; 9.44067e-06 ; -4.31412e-03 ; 3.85086e+02 
1.80971e+02 ; 2.24172e-01 ; -4.40910e-03 ; 9.43778e-06 ; -4.30610e-03 ; 3.86088e+02 
1.81215e+02 ; 2.23070e-01 ; -4.39923e-03 ; 9.39721e-06 ; -4.29590e-03 ; 3.87100e+02 
1.81441e+02 ; 2.23445e-01 ; -4.39100e-03 ; 9.41846e-06 ; -4.28644e-03 ; 3.88099e+02 
1.81641e+02 ; 2.23111e-01 ; -4.38118e-03 ; 9.40915e-06 ; -4.27809e-03 ; 3.89117e+02 
1.81870e+02 ; 2.21848e-01 ; -4.37186e-03 ; 9.36139e-06 ; -4.26848e-03 ; 3.90117e+02 
1.82103e+02 ; 2.21304e-01 ; -4.36348e-03 ; 9.34401e-06 ; -4.25875e-03 ; 3.91118e+02 
1.82306e+02 ; 2.20972e-01 ; -4.35362e-03 ; 9.33482e-06 ; -4.25028e-03 ; 3.92134e+02 
1.82536e+02 ; 2.20288e-01 ; -4.34435e-03 ; 9.31140e-06 ; -4.24067e-03 ; 3.93136e+02 
1.82733e+02 ; 2.22400e-01 ; -4.33556e-03 ; 9.40539e-06 ; -4.23245e-03 ; 3.94136e+02 
1.82968e+02 ; 2.22070e-01 ; -4.32646e-03 ; 9.39709e-06 ; -4.22261e-03 ; 3.95152e+02 
1.83187e+02 ; 2.21175e-01 ; -4.31654e-03 ; 9.36451e-06 ; -4.21342e-03 ; 3.96166e+02 
1.83385e+02 ; 2.21396e-01 ; -4.30842e-03 ; 9.37873e-06 ; -4.20493e-03 ; 3.97167e+02 
1.83611e+02 ; 2.20302e-01 ; -4.29862e-03 ; 9.33797e-06 ; -4.19523e-03 ; 3.98190e+02 
1.83847e+02 ; 2.20789e-01 ; -4.28920e-03 ; 9.36442e-06 ; -4.18509e-03 ; 3.99207e+02 
1.84061e+02 ; 2.18554e-01 ; -4.28052e-03 ; 9.27488e-06 ; -4.17593e-03 ; 4.00206e+02 
1.84250e+02 ; 2.16007e-01 ; -4.27134e-03 ; 9.17135e-06 ; -4.16783e-03 ; 4.01208e+02 
1.84469e+02 ; 2.15586e-01 ; -4.26322e-03 ; 9.15876e-06 ; -4.15843e-03 ; 4.02193e+02 
1.84659e+02 ; 2.15867e-01 ; -4.25335e-03 ; 9.17532e-06 ; -4.15027e-03 ; 4.03208e+02 
1.84884e+02 ; 2.16159e-01 ; -4.24424e-03 ; 9.19317e-06 ; -4.14063e-03 ; 4.04208e+02 
1.85110e+02 ; 2.13433e-01 ; -4.23604e-03 ; 9.08265e-06 ; -4.13092e-03 ; 4.05210e+02 
1.85292e+02 ; 2.12976e-01 ; -4.22677e-03 ; 9.06761e-06 ; -4.12310e-03 ; 4.06225e+02 
1.85506e+02 ; 2.11806e-01 ; -4.21773e-03 ; 9.02288e-06 ; -4.11392e-03 ; 4.07225e+02 
1.85723e+02 ; 2.10505e-01 ; -4.20924e-03 ; 8.97261e-06 ; -4.10463e-03 ; 4.08239e+02 
1.85919e+02 ; 2.10703e-01 ; -4.20031e-03 ; 8.98574e-06 ; -4.09620e-03 ; 4.09255e+02 
1.86129e+02 ; 2.10845e-01 ; -4.19092e-03 ; 8.99679e-06 ; -4.08721e-03 ; 4.10259e+02 
1.86344e+02 ; 2.10059e-01 ; -4.18310e-03 ; 8.96833e-06 ; -4.07798e-03 ; 4.11257e+02 
1.86527e+02 ; 2.07228e-01 ; -4.17380e-03 ; 8.85177e-06 ; -4.07014e-03 ; 4.12271e+02 
1.86745e+02 ; 2.04496e-01 ; -4.16489e-03 ; 8.74015e-06 ; -4.06079e-03 ; 4.13289e+02 
1.86944e+02 ; 2.01974e-01 ; -4.15695e-03 ; 8.63694e-06 ; -4.05224e-03 ; 4.14287e+02 
1.87127e+02 ; 2.01643e-01 ; -4.14795e-03 ; 8.62696e-06 ; -4.04440e-03 ; 4.15301e+02 
1.87335e+02 ; 2.01258e-01 ; -4.13871e-03 ; 8.61523e-06 ; -4.03548e-03 ; 4.16318e+02 
1.87557e+02 ; 2.01197e-01 ; -4.13089e-03 ; 8.61773e-06 ; -4.02595e-03 ; 4.17318e+02 
1.87719e+02 ; 2.00374e-01 ; -4.12251e-03 ; 8.58619e-06 ; -4.01898e-03 ; 4.18318e+02 
1.87937e+02 ; 1.98476e-01 ; -4.11490e-03 ; 8.50977e-06 ; -4.00966e-03 ; 4.19315e+02 
1.88103e+02 ; 1.98035e-01 ; -4.10592e-03 ; 8.49465e-06 ; -4.00252e-03 ; 4.20331e+02 
1.88311e+02 ; 1.97659e-01 ; -4.09774e-03 ; 8.48354e-06 ; -3.99359e-03 ; 4.21331e+02 
1.88520e+02 ; 1.95114e-01 ; -4.09007e-03 ; 8.37937e-06 ; -3.98462e-03 ; 4.22346e+02 
1.88694e+02 ; 1.94500e-01 ; -4.08185e-03 ; 8.35725e-06 ; -3.97715e-03 ; 4.23330e+02 
1.88904e+02 ; 1.94559e-01 ; -4.07262e-03 ; 8.36484e-06 ; -3.96816e-03 ; 4.24363e+02 
1.89097e+02 ; 1.92613e-01 ; -4.06513e-03 ; 8.28583e-06 ; -3.95988e-03 ; 4.25364e+02 
1.89270e+02 ; 1.89954e-01 ; -4.05664e-03 ; 8.17556e-06 ; -3.95246e-03 ; 4.26348e+02 
1.89467e+02 ; 1.88518e-01 ; -4.04833e-03 ; 8.11838e-06 ; -3.94402e-03 ; 4.27364e+02 
1.89663e+02 ; 1.86887e-01 ; -4.04128e-03 ; 8.05276e-06 ; -3.93561e-03 ; 4.28381e+02 
1.89831e+02 ; 1.85018e-01 ; -4.03239e-03 ; 7.97611e-06 ; -3.92840e-03 ; 4.29395e+02 
1.90019e+02 ; 1.83215e-01 ; -4.02429e-03 ; 7.90270e-06 ; -3.92033e-03 ; 4.30395e+02 
1.90212e+02 ; 1.81797e-01 ; -4.01738e-03 ; 7.84594e-06 ; -3.91206e-03 ; 4.31413e+02 
1.90376e+02 ; 1.79636e-01 ; -4.00916e-03 ; 7.75642e-06 ; -3.90500e-03 ; 4.32410e+02 
1.90563e+02 ; 1.76672e-01 ; -4.00125e-03 ; 7.63260e-06 ; -3.89700e-03 ; 4.33413e+02 
1.90728e+02 ; 1.74523e-01 ; -3.99418e-03 ; 7.54339e-06 ; -3.88990e-03 ; 4.34398e+02 
1.90918e+02 ; 1.72996e-01 ; -3.98636e-03 ; 7.48153e-06 ; -3.88175e-03 ; 4.35416e+02 
1.91092e+02 ; 1.71017e-01 ; -3.97983e-03 ; 7.39969e-06 ; -3.87428e-03 ; 4.36416e+02 
