T [K] ; dTdt [K/s] ; V [Volt] ; dV/dt [Volt/s] ; IntdTdt [V] ; etime [s] 
2.60041e+02 ; -5.59063e-01 ; -7.63446e-04 ; -2.76904e-05 ; -6.54584e-04 ; 1.25926e+02 
2.59507e+02 ; -5.58683e-01 ; -7.88861e-04 ; -2.76510e-05 ; -6.80953e-04 ; 1.26930e+02 
2.58985e+02 ; -5.58284e-01 ; -8.10933e-04 ; -2.76112e-05 ; -7.06768e-04 ; 1.27932e+02 
2.58538e+02 ; -5.57237e-01 ; -8.37088e-04 ; -2.75423e-05 ; -7.28840e-04 ; 1.28922e+02 
2.58008e+02 ; -5.56589e-01 ; -8.62658e-04 ; -2.74899e-05 ; -7.54994e-04 ; 1.29946e+02 
2.57567e+02 ; -5.56448e-01 ; -8.84712e-04 ; -2.74654e-05 ; -7.76780e-04 ; 1.30936e+02 
2.57047e+02 ; -5.56167e-01 ; -9.10127e-04 ; -2.74308e-05 ; -8.02511e-04 ; 1.31956e+02 
2.56519e+02 ; -5.55113e-01 ; -9.32681e-04 ; -2.73580e-05 ; -8.28564e-04 ; 1.32959e+02 
2.56071e+02 ; -5.56243e-01 ; -9.57990e-04 ; -2.73959e-05 ; -8.50719e-04 ; 1.33946e+02 
2.55555e+02 ; -5.54137e-01 ; -9.83429e-04 ; -2.72719e-05 ; -8.76212e-04 ; 1.34965e+02 
2.55041e+02 ; -5.52341e-01 ; -1.00540e-03 ; -2.71634e-05 ; -9.01604e-04 ; 1.35974e+02 
2.54600e+02 ; -5.52080e-01 ; -1.03095e-03 ; -2.71333e-05 ; -9.23377e-04 ; 1.36983e+02 
2.54077e+02 ; -5.51549e-01 ; -1.05631e-03 ; -2.70868e-05 ; -9.49210e-04 ; 1.37992e+02 
2.53564e+02 ; -5.52147e-01 ; -1.07786e-03 ; -2.70962e-05 ; -9.74542e-04 ; 1.38999e+02 
2.53123e+02 ; -5.53050e-01 ; -1.10310e-03 ; -2.71233e-05 ; -9.96339e-04 ; 1.40009e+02 
2.52608e+02 ; -5.53443e-01 ; -1.12453e-03 ; -2.71228e-05 ; -1.02140e-03 ; 1.40953e+02 
2.52078e+02 ; -5.54239e-01 ; -1.15061e-03 ; -2.71415e-05 ; -1.04721e-03 ; 1.42010e+02 
2.51631e+02 ; -5.53214e-01 ; -1.17545e-03 ; -2.70741e-05 ; -1.06898e-03 ; 1.43021e+02 
2.51112e+02 ; -5.53553e-01 ; -1.20093e-03 ; -2.70709e-05 ; -1.09426e-03 ; 1.44021e+02 
2.50588e+02 ; -5.54229e-01 ; -1.22278e-03 ; -2.70838e-05 ; -1.11977e-03 ; 1.45030e+02 
2.50140e+02 ; -5.54609e-01 ; -1.24817e-03 ; -2.70853e-05 ; -1.14157e-03 ; 1.46041e+02 
2.49613e+02 ; -5.54932e-01 ; -1.26970e-03 ; -2.70809e-05 ; -1.16725e-03 ; 1.47031e+02 
2.49099e+02 ; -5.52498e-01 ; -1.29502e-03 ; -2.69426e-05 ; -1.19228e-03 ; 1.48055e+02 
2.48652e+02 ; -5.53058e-01 ; -1.32044e-03 ; -2.69530e-05 ; -1.21403e-03 ; 1.49066e+02 
2.48134e+02 ; -5.52121e-01 ; -1.34131e-03 ; -2.68875e-05 ; -1.23928e-03 ; 1.50069e+02 
2.47694e+02 ; -5.51013e-01 ; -1.36674e-03 ; -2.68137e-05 ; -1.26070e-03 ; 1.51074e+02 
2.47177e+02 ; -5.49817e-01 ; -1.39166e-03 ; -2.67323e-05 ; -1.28589e-03 ; 1.52077e+02 
2.46664e+02 ; -5.49519e-01 ; -1.41348e-03 ; -2.66948e-05 ; -1.31087e-03 ; 1.53080e+02 
2.46222e+02 ; -5.49963e-01 ; -1.43816e-03 ; -2.66965e-05 ; -1.33241e-03 ; 1.54085e+02 
2.45710e+02 ; -5.48916e-01 ; -1.46292e-03 ; -2.66228e-05 ; -1.35732e-03 ; 1.55094e+02 
2.45200e+02 ; -5.49195e-01 ; -1.48471e-03 ; -2.66136e-05 ; -1.38218e-03 ; 1.56104e+02 
2.44755e+02 ; -5.49156e-01 ; -1.50940e-03 ; -2.65919e-05 ; -1.40381e-03 ; 1.57108e+02 
2.44249e+02 ; -5.48171e-01 ; -1.53046e-03 ; -2.65217e-05 ; -1.42848e-03 ; 1.58096e+02 
2.43739e+02 ; -5.47967e-01 ; -1.55501e-03 ; -2.64892e-05 ; -1.45331e-03 ; 1.59115e+02 
2.43305e+02 ; -5.47114e-01 ; -1.57992e-03 ; -2.64288e-05 ; -1.47448e-03 ; 1.60094e+02 
2.42787e+02 ; -5.46738e-01 ; -1.60431e-03 ; -2.63881e-05 ; -1.49940e-03 ; 1.61126e+02 
