T;dTdt [K/s];V [Volt];dV/dt [Volt/s];IntdTdt [V];etime [s]
2.73729e+02 ; -1.38304e-02 ; -8.77260e-05 ; -6.97487e-07 ; 2.93314e-05 ; 2.42763e+03 
2.73733e+02 ; -1.33693e-02 ; -8.71836e-05 ; -6.74235e-07 ; 2.95460e-05 ; 2.42864e+03 
2.73719e+02 ; -1.33071e-02 ; -8.78930e-05 ; -6.71086e-07 ; 2.88724e-05 ; 2.42965e+03 
2.73735e+02 ; -1.33040e-02 ; -8.84532e-05 ; -6.70945e-07 ; 2.96652e-05 ; 2.43063e+03 
2.73727e+02 ; -1.39726e-02 ; -8.69630e-05 ; -7.04656e-07 ; 2.92658e-05 ; 2.43164e+03 
2.73756e+02 ; -1.32340e-02 ; -8.81730e-05 ; -6.67431e-07 ; 3.07440e-05 ; 2.43266e+03 
2.73727e+02 ; -1.32841e-02 ; -8.80002e-05 ; -6.69933e-07 ; 2.92778e-05 ; 2.43367e+03 
2.73722e+02 ; -1.31359e-02 ; -8.75412e-05 ; -6.62455e-07 ; 2.90214e-05 ; 2.43467e+03 
2.73726e+02 ; -1.32863e-02 ; -8.77140e-05 ; -6.70045e-07 ; 2.92122e-05 ; 2.43567e+03 
2.73729e+02 ; -1.30471e-02 ; -8.70524e-05 ; -6.57984e-07 ; 2.93730e-05 ; 2.43668e+03 
2.73725e+02 ; -1.37519e-02 ; -8.76604e-05 ; -6.93522e-07 ; 2.91526e-05 ; 2.43769e+03 
2.73727e+02 ; -1.34190e-02 ; -8.71716e-05 ; -6.76737e-07 ; 2.92718e-05 ; 2.43869e+03 
2.73718e+02 ; -1.32285e-02 ; -8.69392e-05 ; -6.67122e-07 ; 2.87770e-05 ; 2.43968e+03 
2.73729e+02 ; -1.36191e-02 ; -8.73684e-05 ; -6.86830e-07 ; 2.93612e-05 ; 2.44069e+03 
2.73728e+02 ; -1.35071e-02 ; -8.78690e-05 ; -6.81179e-07 ; 2.92836e-05 ; 2.44170e+03 
2.73729e+02 ; -1.43862e-02 ; -8.75830e-05 ; -7.25517e-07 ; 2.93552e-05 ; 2.44271e+03 
2.73738e+02 ; -1.42618e-02 ; -8.74638e-05 ; -7.19248e-07 ; 2.98202e-05 ; 2.44371e+03 
2.73722e+02 ; -1.54791e-02 ; -8.76544e-05 ; -7.80624e-07 ; 2.89976e-05 ; 2.44473e+03 
2.73731e+02 ; -1.41130e-02 ; -8.63194e-05 ; -7.11741e-07 ; 2.94326e-05 ; 2.44574e+03 
2.73733e+02 ; -1.38515e-02 ; -8.76068e-05 ; -6.98555e-07 ; 2.95460e-05 ; 2.44674e+03 
2.73723e+02 ; -1.35384e-02 ; -8.77498e-05 ; -6.82754e-07 ; 2.90512e-05 ; 2.44774e+03 
2.73726e+02 ; -1.38472e-02 ; -8.80240e-05 ; -6.98330e-07 ; 2.92002e-05 ; 2.44876e+03 
2.73729e+02 ; -1.24261e-02 ; -8.78154e-05 ; -6.26663e-07 ; 2.93314e-05 ; 2.44977e+03 
2.73731e+02 ; -1.24389e-02 ; -8.74816e-05 ; -6.27310e-07 ; 2.94744e-05 ; 2.45077e+03 
2.73742e+02 ; -1.29616e-02 ; -8.78930e-05 ; -6.53682e-07 ; 3.00048e-05 ; 2.45178e+03 
2.73735e+02 ; -1.28982e-02 ; -8.75352e-05 ; -6.50477e-07 ; 2.96532e-05 ; 2.45279e+03 
2.73737e+02 ; -1.28368e-02 ; -8.75830e-05 ; -6.47385e-07 ; 2.97366e-05 ; 2.45379e+03 
2.73726e+02 ; -1.32484e-02 ; -8.77260e-05 ; -6.68134e-07 ; 2.92240e-05 ; 2.45478e+03 
2.73731e+02 ; -1.39826e-02 ; -8.67426e-05 ; -7.05162e-07 ; 2.94624e-05 ; 2.45580e+03 
2.73733e+02 ; -1.49977e-02 ; -8.82804e-05 ; -7.56360e-07 ; 2.95400e-05 ; 2.45681e+03 
2.73727e+02 ; -1.50341e-02 ; -8.74102e-05 ; -7.58188e-07 ; 2.92538e-05 ; 2.45781e+03 
2.73721e+02 ; -1.47443e-02 ; -8.80956e-05 ; -7.43568e-07 ; 2.89618e-05 ; 2.45880e+03 
2.73724e+02 ; -1.49115e-02 ; -8.72730e-05 ; -7.52002e-07 ; 2.90810e-05 ; 2.45982e+03 
2.73733e+02 ; -1.51120e-02 ; -8.73148e-05 ; -7.62124e-07 ; 2.95816e-05 ; 2.46084e+03 
2.73729e+02 ; -1.36202e-02 ; -8.81670e-05 ; -6.86887e-07 ; 2.93552e-05 ; 2.46185e+03 
2.73719e+02 ; -1.33277e-02 ; -8.75890e-05 ; -6.72126e-07 ; 2.88724e-05 ; 2.46285e+03 
2.73712e+02 ; -1.28974e-02 ; -8.77796e-05 ; -6.50421e-07 ; 2.85028e-05 ; 2.46384e+03 
2.73719e+02 ; -1.22015e-02 ; -8.78572e-05 ; -6.15333e-07 ; 2.88426e-05 ; 2.46486e+03 
2.73719e+02 ; -1.31064e-02 ; -8.81612e-05 ; -6.60964e-07 ; 2.88664e-05 ; 2.46587e+03 
2.73710e+02 ; -1.30836e-02 ; -8.81968e-05 ; -6.59811e-07 ; 2.83776e-05 ; 2.46688e+03 
2.73739e+02 ; -1.29371e-02 ; -8.71716e-05 ; -6.52445e-07 ; 2.98856e-05 ; 2.46788e+03 
2.73726e+02 ; -1.43997e-02 ; -8.73982e-05 ; -7.26192e-07 ; 2.91882e-05 ; 2.46889e+03 
2.73734e+02 ; -1.33587e-02 ; -8.73148e-05 ; -6.73701e-07 ; 2.96294e-05 ; 2.46988e+03 
2.73728e+02 ; -1.30087e-02 ; -8.68796e-05 ; -6.56044e-07 ; 2.93194e-05 ; 2.47090e+03 
2.73727e+02 ; -1.38433e-02 ; -8.73506e-05 ; -6.98133e-07 ; 2.92658e-05 ; 2.47192e+03 
2.73722e+02 ; -1.46105e-02 ; -8.75234e-05 ; -7.36820e-07 ; 2.90214e-05 ; 2.47293e+03 
2.73727e+02 ; -1.48746e-02 ; -8.79286e-05 ; -7.50146e-07 ; 2.92778e-05 ; 2.47393e+03 
2.73710e+02 ; -1.33434e-02 ; -8.75412e-05 ; -6.72913e-07 ; 2.84074e-05 ; 2.47493e+03 
2.73703e+02 ; -1.45288e-02 ; -8.76724e-05 ; -7.32687e-07 ; 2.80558e-05 ; 2.47594e+03 
2.73735e+02 ; -1.38214e-02 ; -8.76544e-05 ; -6.97037e-07 ; 2.96354e-05 ; 2.47695e+03 
2.73722e+02 ; -1.31180e-02 ; -8.72194e-05 ; -6.61555e-07 ; 2.90154e-05 ; 2.47794e+03 
2.73721e+02 ; -1.34971e-02 ; -8.72670e-05 ; -6.80674e-07 ; 2.89558e-05 ; 2.47897e+03 
2.73715e+02 ; -1.27362e-02 ; -8.76188e-05 ; -6.42296e-07 ; 2.86578e-05 ; 2.47996e+03 
2.73728e+02 ; -1.30182e-02 ; -8.75948e-05 ; -6.56523e-07 ; 2.92836e-05 ; 2.48098e+03 
2.73712e+02 ; -1.37783e-02 ; -8.74400e-05 ; -6.94843e-07 ; 2.84730e-05 ; 2.48198e+03 
2.73731e+02 ; -1.42474e-02 ; -8.77260e-05 ; -7.18517e-07 ; 2.94506e-05 ; 2.48298e+03 
2.73722e+02 ; -1.33154e-02 ; -8.76246e-05 ; -6.71508e-07 ; 2.89856e-05 ; 2.48399e+03 
2.73736e+02 ; -1.36692e-02 ; -8.84890e-05 ; -6.89361e-07 ; 2.97188e-05 ; 2.48499e+03 
2.73731e+02 ; -1.34808e-02 ; -8.78452e-05 ; -6.79858e-07 ; 2.94326e-05 ; 2.48600e+03 
2.73743e+02 ; -1.36228e-02 ; -8.71180e-05 ; -6.87027e-07 ; 3.00526e-05 ; 2.48700e+03 
2.73720e+02 ; -1.36237e-02 ; -8.76068e-05 ; -6.87056e-07 ; 2.89082e-05 ; 2.48801e+03 
2.73733e+02 ; -1.40723e-02 ; -8.69928e-05 ; -7.09689e-07 ; 2.95460e-05 ; 2.48900e+03 
2.73718e+02 ; -1.37007e-02 ; -8.72372e-05 ; -6.90936e-07 ; 2.87950e-05 ; 2.49002e+03 
2.73719e+02 ; -1.36527e-02 ; -8.78690e-05 ; -6.88518e-07 ; 2.88546e-05 ; 2.49103e+03 
2.73725e+02 ; -1.45307e-02 ; -8.78154e-05 ; -7.32799e-07 ; 2.91406e-05 ; 2.49204e+03 
2.73735e+02 ; -1.36140e-02 ; -8.74698e-05 ; -6.86577e-07 ; 2.96652e-05 ; 2.49304e+03 
2.73734e+02 ; -1.25286e-02 ; -8.77916e-05 ; -6.31837e-07 ; 2.96114e-05 ; 2.49403e+03 
2.73740e+02 ; -1.29282e-02 ; -8.73922e-05 ; -6.51995e-07 ; 2.98976e-05 ; 2.49504e+03 
2.73716e+02 ; -1.29224e-02 ; -8.82804e-05 ; -6.51687e-07 ; 2.87174e-05 ; 2.49604e+03 
2.73723e+02 ; -1.19768e-02 ; -8.74220e-05 ; -6.04003e-07 ; 2.90452e-05 ; 2.49706e+03 
2.73715e+02 ; -1.32932e-02 ; -8.75472e-05 ; -6.70383e-07 ; 2.86280e-05 ; 2.49806e+03 
2.73724e+02 ; -1.28236e-02 ; -8.72254e-05 ; -6.46710e-07 ; 2.90988e-05 ; 2.49906e+03 
2.73716e+02 ; -1.42515e-02 ; -8.78512e-05 ; -7.18713e-07 ; 2.86756e-05 ; 2.50007e+03 
2.73733e+02 ; -1.40461e-02 ; -8.75592e-05 ; -7.08367e-07 ; 2.95758e-05 ; 2.50107e+03 
2.73718e+02 ; -1.37826e-02 ; -8.72134e-05 ; -6.95069e-07 ; 2.87830e-05 ; 2.50208e+03 
2.73732e+02 ; -1.39145e-02 ; -8.66770e-05 ; -7.01732e-07 ; 2.95102e-05 ; 2.50308e+03 
2.73717e+02 ; -1.48703e-02 ; -8.63908e-05 ; -7.49922e-07 ; 2.87710e-05 ; 2.50410e+03 
2.73722e+02 ; -1.52811e-02 ; -8.71360e-05 ; -7.70642e-07 ; 2.89976e-05 ; 2.50511e+03 
2.73731e+02 ; -1.36938e-02 ; -8.75294e-05 ; -6.90598e-07 ; 2.94566e-05 ; 2.50611e+03 
2.73714e+02 ; -1.44974e-02 ; -8.73088e-05 ; -7.31112e-07 ; 2.85922e-05 ; 2.50711e+03 
2.73739e+02 ; -1.43598e-02 ; -8.76784e-05 ; -7.24196e-07 ; 2.98856e-05 ; 2.50811e+03 
2.73727e+02 ; -1.37574e-02 ; -8.77618e-05 ; -6.93803e-07 ; 2.92538e-05 ; 2.50912e+03 
2.73723e+02 ; -1.36320e-02 ; -8.76246e-05 ; -6.87477e-07 ; 2.90452e-05 ; 2.51013e+03 
2.73733e+02 ; -1.38850e-02 ; -8.74698e-05 ; -7.00242e-07 ; 2.95518e-05 ; 2.51115e+03 
2.73732e+02 ; -1.38811e-02 ; -8.79406e-05 ; -7.00045e-07 ; 2.95102e-05 ; 2.51215e+03 
2.73725e+02 ; -1.32629e-02 ; -8.82922e-05 ; -6.68865e-07 ; 2.91764e-05 ; 2.51315e+03 
2.73719e+02 ; -1.31945e-02 ; -8.73266e-05 ; -6.65407e-07 ; 2.88248e-05 ; 2.51416e+03 
2.73727e+02 ; -1.36977e-02 ; -8.74756e-05 ; -6.90795e-07 ; 2.92778e-05 ; 2.51518e+03 
2.73732e+02 ; -1.31407e-02 ; -8.75830e-05 ; -6.62708e-07 ; 2.94864e-05 ; 2.51616e+03 
2.73729e+02 ; -1.31603e-02 ; -8.70822e-05 ; -6.63692e-07 ; 2.93672e-05 ; 2.51718e+03 
2.73737e+02 ; -1.28340e-02 ; -8.74160e-05 ; -6.47244e-07 ; 2.97664e-05 ; 2.51820e+03 
2.73729e+02 ; -1.27578e-02 ; -8.72254e-05 ; -6.43392e-07 ; 2.93552e-05 ; 2.51920e+03 
2.73718e+02 ; -1.31939e-02 ; -8.72372e-05 ; -6.65378e-07 ; 2.87950e-05 ; 2.52020e+03 
2.73730e+02 ; -1.34307e-02 ; -8.82148e-05 ; -6.77327e-07 ; 2.93970e-05 ; 2.52120e+03 
2.73736e+02 ; -1.40098e-02 ; -8.70704e-05 ; -7.06540e-07 ; 2.97306e-05 ; 2.52221e+03 
2.73731e+02 ; -1.37205e-02 ; -8.78930e-05 ; -6.91947e-07 ; 2.94326e-05 ; 2.52323e+03 
2.73727e+02 ; -1.36297e-02 ; -8.74816e-05 ; -6.87365e-07 ; 2.92538e-05 ; 2.52423e+03 
2.73716e+02 ; -1.46992e-02 ; -8.74458e-05 ; -7.41291e-07 ; 2.87054e-05 ; 2.52524e+03 
2.73731e+02 ; -1.48077e-02 ; -8.77022e-05 ; -7.46773e-07 ; 2.94624e-05 ; 2.52624e+03 
2.73732e+02 ; -1.38214e-02 ; -8.75412e-05 ; -6.97037e-07 ; 2.94922e-05 ; 2.52726e+03 
2.73732e+02 ; -1.45060e-02 ; -8.76724e-05 ; -7.31562e-07 ; 2.95162e-05 ; 2.52827e+03 
2.73736e+02 ; -1.27153e-02 ; -8.81074e-05 ; -6.41256e-07 ; 2.97008e-05 ; 2.52927e+03 
2.73723e+02 ; -1.32044e-02 ; -8.71240e-05 ; -6.65913e-07 ; 2.90452e-05 ; 2.53029e+03 
2.73736e+02 ; -1.34350e-02 ; -8.71120e-05 ; -6.77553e-07 ; 2.97188e-05 ; 2.53129e+03 
2.73741e+02 ; -1.28418e-02 ; -8.71002e-05 ; -6.47638e-07 ; 2.99512e-05 ; 2.53230e+03 
2.73739e+02 ; -1.29511e-02 ; -8.80180e-05 ; -6.53148e-07 ; 2.98678e-05 ; 2.53331e+03 
2.73738e+02 ; -1.32610e-02 ; -8.72790e-05 ; -6.68780e-07 ; 2.98260e-05 ; 2.53431e+03 
2.73731e+02 ; -1.30142e-02 ; -8.70822e-05 ; -6.56325e-07 ; 2.94566e-05 ; 2.53531e+03 
2.73735e+02 ; -1.22242e-02 ; -8.78036e-05 ; -6.16486e-07 ; 2.96532e-05 ; 2.53631e+03 
2.73727e+02 ; -1.36336e-02 ; -8.76724e-05 ; -6.87561e-07 ; 2.92300e-05 ; 2.53731e+03 
2.73731e+02 ; -1.42145e-02 ; -8.70346e-05 ; -7.16858e-07 ; 2.94744e-05 ; 2.53831e+03 
2.73741e+02 ; -1.35358e-02 ; -8.70406e-05 ; -6.82642e-07 ; 2.99810e-05 ; 2.53931e+03 
2.73732e+02 ; -1.41286e-02 ; -8.73564e-05 ; -7.12528e-07 ; 2.95102e-05 ; 2.54032e+03 
2.73739e+02 ; -1.36418e-02 ; -8.72850e-05 ; -6.87983e-07 ; 2.98558e-05 ; 2.54134e+03 
2.73738e+02 ; -1.37176e-02 ; -8.78988e-05 ; -6.91807e-07 ; 2.98320e-05 ; 2.54235e+03 
2.73729e+02 ; -1.39274e-02 ; -8.70524e-05 ; -7.02378e-07 ; 2.93612e-05 ; 2.54337e+03 
2.73740e+02 ; -1.31936e-02 ; -8.74458e-05 ; -6.65378e-07 ; 2.98916e-05 ; 2.54437e+03 
2.73733e+02 ; -1.28809e-02 ; -8.74340e-05 ; -6.49606e-07 ; 2.95518e-05 ; 2.54536e+03 
2.73752e+02 ; -1.28622e-02 ; -8.71120e-05 ; -6.48678e-07 ; 3.05354e-05 ; 2.54637e+03 
2.73755e+02 ; -1.21904e-02 ; -8.71478e-05 ; -6.14799e-07 ; 3.06664e-05 ; 2.54739e+03 
2.73744e+02 ; -1.34589e-02 ; -8.69928e-05 ; -6.78761e-07 ; 3.01002e-05 ; 2.54842e+03 
2.73739e+02 ; -1.36713e-02 ; -8.67664e-05 ; -6.89474e-07 ; 2.98856e-05 ; 2.54943e+03 
2.73737e+02 ; -1.33792e-02 ; -8.73088e-05 ; -6.74741e-07 ; 2.97664e-05 ; 2.55045e+03 
2.73735e+02 ; -1.29026e-02 ; -8.73506e-05 ; -6.50702e-07 ; 2.96472e-05 ; 2.55146e+03 
2.73744e+02 ; -1.32136e-02 ; -8.72134e-05 ; -6.66391e-07 ; 3.01002e-05 ; 2.55246e+03 
2.73746e+02 ; -1.34549e-02 ; -8.69870e-05 ; -6.78565e-07 ; 3.02016e-05 ; 2.55346e+03 
2.73747e+02 ; -1.21314e-02 ; -8.64922e-05 ; -6.11819e-07 ; 3.02552e-05 ; 2.55446e+03 
2.73751e+02 ; -1.17105e-02 ; -8.66114e-05 ; -5.90592e-07 ; 3.04460e-05 ; 2.55547e+03 
2.73743e+02 ; -1.35052e-02 ; -8.63908e-05 ; -6.81095e-07 ; 3.00764e-05 ; 2.55648e+03 
2.73750e+02 ; -1.31850e-02 ; -8.67366e-05 ; -6.64957e-07 ; 3.04400e-05 ; 2.55749e+03 
2.73745e+02 ; -1.38050e-02 ; -8.70286e-05 ; -6.96221e-07 ; 3.01778e-05 ; 2.55851e+03 
2.73746e+02 ; -1.27034e-02 ; -8.63312e-05 ; -6.40665e-07 ; 3.02076e-05 ; 2.55952e+03 
2.73752e+02 ; -1.27296e-02 ; -8.70764e-05 ; -6.41987e-07 ; 3.05174e-05 ; 2.56054e+03 
2.73747e+02 ; -1.33189e-02 ; -8.66412e-05 ; -6.71705e-07 ; 3.02432e-05 ; 2.56154e+03 
2.73745e+02 ; -1.31556e-02 ; -8.71180e-05 ; -6.63467e-07 ; 3.01896e-05 ; 2.56254e+03 
2.73753e+02 ; -1.34018e-02 ; -8.66888e-05 ; -6.75893e-07 ; 3.05830e-05 ; 2.56355e+03 
2.73744e+02 ; -1.47210e-02 ; -8.65578e-05 ; -7.42415e-07 ; 3.01182e-05 ; 2.56457e+03 
2.73751e+02 ; -1.41495e-02 ; -8.67664e-05 ; -7.13596e-07 ; 3.04936e-05 ; 2.56559e+03 
2.73748e+02 ; -1.28690e-02 ; -8.64028e-05 ; -6.49015e-07 ; 3.03386e-05 ; 2.56660e+03 
2.73748e+02 ; -1.41512e-02 ; -8.59974e-05 ; -7.13681e-07 ; 3.03088e-05 ; 2.56761e+03 
2.73748e+02 ; -1.45504e-02 ; -8.65280e-05 ; -7.33811e-07 ; 3.02970e-05 ; 2.56863e+03 
2.73738e+02 ; -1.39245e-02 ; -8.65936e-05 ; -7.02238e-07 ; 2.97904e-05 ; 2.56962e+03 
2.73752e+02 ; -1.33188e-02 ; -8.61882e-05 ; -6.71705e-07 ; 3.05116e-05 ; 2.57063e+03 
2.73763e+02 ; -1.36291e-02 ; -8.62836e-05 ; -6.87365e-07 ; 3.10896e-05 ; 2.57163e+03 
2.73754e+02 ; -1.31867e-02 ; -8.61406e-05 ; -6.65042e-07 ; 3.06010e-05 ; 2.57265e+03 
2.73752e+02 ; -1.38055e-02 ; -8.68140e-05 ; -6.96249e-07 ; 3.05354e-05 ; 2.57365e+03 
2.73753e+02 ; -1.45157e-02 ; -8.66472e-05 ; -7.32068e-07 ; 3.05592e-05 ; 2.57465e+03 
2.73755e+02 ; -1.33026e-02 ; -8.56934e-05 ; -6.70890e-07 ; 3.06486e-05 ; 2.57565e+03 
2.73737e+02 ; -1.41263e-02 ; -8.64266e-05 ; -7.12416e-07 ; 2.97366e-05 ; 2.57667e+03 
2.73750e+02 ; -1.49601e-02 ; -8.67784e-05 ; -7.54476e-07 ; 3.03982e-05 ; 2.57767e+03 
2.73742e+02 ; -1.43871e-02 ; -8.62538e-05 ; -7.25574e-07 ; 2.99990e-05 ; 2.57867e+03 
2.73746e+02 ; -1.39282e-02 ; -8.60214e-05 ; -7.02435e-07 ; 3.02194e-05 ; 2.57966e+03 
2.73738e+02 ; -1.52474e-02 ; -8.64802e-05 ; -7.68956e-07 ; 2.98022e-05 ; 2.58067e+03 
2.73746e+02 ; -1.36317e-02 ; -8.70584e-05 ; -6.87477e-07 ; 3.02254e-05 ; 2.58167e+03 
2.73741e+02 ; -1.34472e-02 ; -8.68796e-05 ; -6.78171e-07 ; 2.99512e-05 ; 2.58267e+03 
2.73745e+02 ; -1.37354e-02 ; -8.68380e-05 ; -6.92707e-07 ; 3.01480e-05 ; 2.58369e+03 
2.73747e+02 ; -1.26103e-02 ; -8.66532e-05 ; -6.35970e-07 ; 3.02672e-05 ; 2.58469e+03 
2.73750e+02 ; -1.29503e-02 ; -8.66114e-05 ; -6.53120e-07 ; 3.03982e-05 ; 2.58570e+03 
2.73747e+02 ; -1.29777e-02 ; -8.62538e-05 ; -6.54498e-07 ; 3.02432e-05 ; 2.58671e+03 
2.73747e+02 ; -1.34248e-02 ; -8.61346e-05 ; -6.77046e-07 ; 3.02552e-05 ; 2.58772e+03 
2.73744e+02 ; -1.32855e-02 ; -8.65340e-05 ; -6.70018e-07 ; 3.01240e-05 ; 2.58873e+03 
2.73745e+02 ; -1.31483e-02 ; -8.65578e-05 ; -6.63101e-07 ; 3.01658e-05 ; 2.58973e+03 
2.73742e+02 ; -1.38675e-02 ; -8.65458e-05 ; -6.99370e-07 ; 3.00168e-05 ; 2.59075e+03 
2.73751e+02 ; -1.32079e-02 ; -8.63552e-05 ; -6.66109e-07 ; 3.04520e-05 ; 2.59174e+03 
2.73750e+02 ; -1.45481e-02 ; -8.62716e-05 ; -7.33699e-07 ; 3.03982e-05 ; 2.59276e+03 
2.73755e+02 ; -1.33249e-02 ; -8.65936e-05 ; -6.72014e-07 ; 3.06844e-05 ; 2.59376e+03 
2.73758e+02 ; -1.33187e-02 ; -8.64446e-05 ; -6.71705e-07 ; 3.08096e-05 ; 2.59476e+03 
2.73752e+02 ; -1.30936e-02 ; -8.62716e-05 ; -6.60346e-07 ; 3.05294e-05 ; 2.59576e+03 
2.73737e+02 ; -1.33268e-02 ; -8.67008e-05 ; -6.72098e-07 ; 2.97664e-05 ; 2.59676e+03 
2.73751e+02 ; -1.30730e-02 ; -8.62538e-05 ; -6.59306e-07 ; 3.04698e-05 ; 2.59778e+03 
2.73750e+02 ; -1.32871e-02 ; -8.66770e-05 ; -6.70102e-07 ; 3.04340e-05 ; 2.59879e+03 
2.73753e+02 ; -1.28499e-02 ; -8.61882e-05 ; -6.48059e-07 ; 3.05652e-05 ; 2.59980e+03 
2.73755e+02 ; -1.27702e-02 ; -8.63372e-05 ; -6.44039e-07 ; 3.06962e-05 ; 2.60081e+03 
2.73755e+02 ; -1.32736e-02 ; -8.61346e-05 ; -6.69427e-07 ; 3.06546e-05 ; 2.60181e+03 
2.73755e+02 ; -1.34682e-02 ; -8.60512e-05 ; -6.79240e-07 ; 3.06546e-05 ; 2.60282e+03 
2.73752e+02 ; -1.28533e-02 ; -8.59200e-05 ; -6.48228e-07 ; 3.05234e-05 ; 2.60382e+03 
2.73754e+02 ; -1.26832e-02 ; -8.64028e-05 ; -6.39653e-07 ; 3.06308e-05 ; 2.60483e+03 
2.73750e+02 ; -1.28957e-02 ; -8.61822e-05 ; -6.50365e-07 ; 3.04222e-05 ; 2.60584e+03 
2.73753e+02 ; -1.23516e-02 ; -8.62240e-05 ; -6.22925e-07 ; 3.05770e-05 ; 2.60685e+03 
2.73758e+02 ; -1.35456e-02 ; -8.56636e-05 ; -6.83147e-07 ; 3.08274e-05 ; 2.60785e+03 
2.73759e+02 ; -1.49917e-02 ; -8.61584e-05 ; -7.56079e-07 ; 3.08810e-05 ; 2.60886e+03 
2.73755e+02 ; -1.57076e-02 ; -8.61108e-05 ; -7.92179e-07 ; 3.06784e-05 ; 2.60988e+03 
2.73755e+02 ; -1.54166e-02 ; -8.64266e-05 ; -7.77503e-07 ; 3.06486e-05 ; 2.61088e+03 
2.73754e+02 ; -1.39822e-02 ; -8.64028e-05 ; -7.05162e-07 ; 3.06366e-05 ; 2.61189e+03 
2.73746e+02 ; -1.35681e-02 ; -8.61882e-05 ; -6.84272e-07 ; 3.02314e-05 ; 2.61289e+03 
2.73753e+02 ; -1.26364e-02 ; -8.63014e-05 ; -6.37292e-07 ; 3.05950e-05 ; 2.61391e+03 
2.73755e+02 ; -1.34810e-02 ; -8.62360e-05 ; -6.79886e-07 ; 3.06664e-05 ; 2.61492e+03 
2.73756e+02 ; -1.45040e-02 ; -8.62120e-05 ; -7.31478e-07 ; 3.07022e-05 ; 2.61594e+03 
2.73755e+02 ; -1.49388e-02 ; -8.61644e-05 ; -7.53408e-07 ; 3.06664e-05 ; 2.61694e+03 
2.73752e+02 ; -1.47426e-02 ; -8.59974e-05 ; -7.43511e-07 ; 3.04996e-05 ; 2.61795e+03 
2.73752e+02 ; -1.51128e-02 ; -8.61108e-05 ; -7.62180e-07 ; 3.05294e-05 ; 2.61895e+03 
2.73755e+02 ; -1.49343e-02 ; -8.66352e-05 ; -7.53183e-07 ; 3.06724e-05 ; 2.61995e+03 
2.73740e+02 ; -1.53533e-02 ; -8.66054e-05 ; -7.74297e-07 ; 2.99154e-05 ; 2.62095e+03 
2.73749e+02 ; -1.61782e-02 ; -8.64802e-05 ; -8.15908e-07 ; 3.03804e-05 ; 2.62197e+03 
2.73746e+02 ; -1.55650e-02 ; -8.64684e-05 ; -7.84981e-07 ; 3.02134e-05 ; 2.62298e+03 
2.73744e+02 ; -1.52964e-02 ; -8.69094e-05 ; -7.71430e-07 ; 3.01122e-05 ; 2.62400e+03 
2.73742e+02 ; -1.58890e-02 ; -8.67366e-05 ; -8.01316e-07 ; 3.00228e-05 ; 2.62500e+03 
2.73735e+02 ; -1.58601e-02 ; -8.68558e-05 ; -7.99855e-07 ; 2.96652e-05 ; 2.62601e+03 
2.73743e+02 ; -1.46168e-02 ; -8.66054e-05 ; -7.37158e-07 ; 3.00704e-05 ; 2.62704e+03 
2.73738e+02 ; -1.39116e-02 ; -8.73326e-05 ; -7.01592e-07 ; 2.98202e-05 ; 2.62801e+03 
2.73741e+02 ; -1.36724e-02 ; -8.71776e-05 ; -6.89529e-07 ; 2.99632e-05 ; 2.62902e+03 
2.73737e+02 ; -1.33113e-02 ; -8.67486e-05 ; -6.71311e-07 ; 2.97546e-05 ; 2.63004e+03 
2.73746e+02 ; -1.29337e-02 ; -8.70584e-05 ; -6.52276e-07 ; 3.02134e-05 ; 2.63104e+03 
2.73739e+02 ; -1.31702e-02 ; -8.69810e-05 ; -6.64198e-07 ; 2.98558e-05 ; 2.63205e+03 
2.73738e+02 ; -1.28251e-02 ; -8.72790e-05 ; -6.46794e-07 ; 2.98142e-05 ; 2.63307e+03 
2.73747e+02 ; -1.37454e-02 ; -8.65578e-05 ; -6.93213e-07 ; 3.02910e-05 ; 2.63407e+03 
2.73743e+02 ; -1.40838e-02 ; -8.67784e-05 ; -7.10279e-07 ; 3.00526e-05 ; 2.63509e+03 
2.73742e+02 ; -1.32983e-02 ; -8.64386e-05 ; -6.70664e-07 ; 3.00346e-05 ; 2.63610e+03 
2.73748e+02 ; -1.29716e-02 ; -8.65876e-05 ; -6.54189e-07 ; 3.03030e-05 ; 2.63710e+03 
2.73744e+02 ; -1.33156e-02 ; -8.65458e-05 ; -6.71536e-07 ; 3.01182e-05 ; 2.63810e+03 
2.73743e+02 ; -1.34276e-02 ; -8.67246e-05 ; -6.77187e-07 ; 3.00884e-05 ; 2.63912e+03 
2.73748e+02 ; -1.31929e-02 ; -8.64624e-05 ; -6.65350e-07 ; 3.03208e-05 ; 2.64012e+03 
2.73749e+02 ; -1.29113e-02 ; -8.65398e-05 ; -6.51152e-07 ; 3.03446e-05 ; 2.64113e+03 
2.73746e+02 ; -1.39756e-02 ; -8.59378e-05 ; -7.04825e-07 ; 3.02194e-05 ; 2.64215e+03 
2.73745e+02 ; -1.33072e-02 ; -8.64802e-05 ; -6.71114e-07 ; 3.01836e-05 ; 2.64315e+03 
2.73730e+02 ; -1.32712e-02 ; -8.67366e-05 ; -6.69287e-07 ; 2.93850e-05 ; 2.64416e+03 
2.73757e+02 ; -1.32658e-02 ; -8.66352e-05 ; -6.69034e-07 ; 3.07916e-05 ; 2.64517e+03 
2.73744e+02 ; -1.36741e-02 ; -8.67128e-05 ; -6.89614e-07 ; 3.01002e-05 ; 2.64619e+03 
